,index,date,activity_type,date.1,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
197,405,2019-09-16 07:27:00,Running,9/16/2019 7:27,False,Untitled,7.12,942,1:02:06,0,0,0.0,166,173,0 days 00:08:44,0 days 00:07:33,272,282,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:06,0:00,0.0,0:00,No,00:59.2,8,0,0,0,0,1,garmin,0,38.20224719101124,0.0,10.076335877862595,6.870229007633588,10.07659961842745,inf
198,407,2019-09-14 06:52:00,Running,9/14/2019 6:52,False,Untitled,13.21,"1,748",1:57:20,0,0,0.0,164,210,0 days 00:08:53,0 days 00:07:49,430,466,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:57:20,0:00,0.0,0:00,No,02:01.6,14,0,0,0,0,1,garmin,0,32.551097653292956,0.0,9.906191369606004,6.75422138836773,9.90637962005565,inf
199,409,2019-09-13 07:53:00,Running,9/13/2019 7:53,False,Untitled,7.18,946,1:02:15,0,0,0.0,165,174,0 days 00:08:40,0 days 00:07:08,295,315,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:15,0:00,0.0,0:00,No,01:32.4,8,0,0,0,0,1,garmin,0,41.08635097493036,0.0,10.153846153846153,6.923076923076923,10.154153566193726,inf
200,410,2019-09-09 07:18:00,Running,9/9/2019 7:18,False,Untitled,7.28,960,1:02:40,0,0,0.0,166,174,0 days 00:08:36,0 days 00:07:08,295,312,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:40,0:00,0.0,0:00,No,02:19.5,8,0,0,0,0,1,garmin,0,40.52197802197802,0.0,10.232558139534882,6.976744186046512,10.232859482639755,inf
201,412,2019-09-07 07:00:00,Running,9/7/2019 7:00,False,Untitled,13.19,"1,748",1:53:25,0,0,0.0,167,177,0 days 00:08:36,0 days 00:07:46,400,430,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:53:25,0:00,0.0,0:00,No,01:38.6,14,0,0,0,0,1,garmin,0,30.326004548900684,0.0,10.232558139534882,6.976744186046512,10.232726916506529,inf
202,414,2019-09-06 07:52:00,Running,9/6/2019 7:52,False,Untitled,6.37,830,0:57:12,0,0,0.0,163,174,0 days 00:08:59,0 days 00:06:09,269,262,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57:12:00,0:00,0.0,0:00,No,03:25.1,7,0,0,0,0,1,garmin,0,42.22919937205651,0.0,9.795918367346939,6.679035250463823,9.7962316714388,inf
203,416,2019-09-05 06:56:00,Running,9/5/2019 6:56,False,Untitled,8.01,798,1:06:36,140,179,3.4,169,179,0 days 00:08:19,0 days 00:07:18,285,315,1.15,6.9,8.1,233,49.8% L / 50.2% R,0,0,0,0,0,0,0,0,0,0,0,0,1:06:36,0:00,0.0,0:00,No,00:03.8,9,0,0,0,0,1,garmin,0,35.58052434456929,0.7608695652173914,10.581162324649299,7.214428857715431,10.581402570167004,13.906986235076634
204,419,2019-09-02 06:56:00,Running,9/2/2019 6:56,False,Untitled,7.07,928,1:02:25,0,0,0.0,162,172,0 days 00:08:50,0 days 00:07:22,3,13,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:25,0:00,0.0,0:00,No,00:38.0,8,0,0,0,0,1,garmin,0,0.4243281471004243,0.0,9.962264150943394,6.792452830188679,9.962264183114344,inf
205,420,2019-08-31 06:47:00,Running,8/31/2019 6:47,False,Untitled,13.15,"1,754",1:47:57,0,0,0.0,168,181,0 days 00:08:13,0 days 00:06:57,128,141,1.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:47:57,0:00,0.0,0:00,No,01:12.0,14,0,0,0,0,1,garmin,0,9.73384030418251,0.0,10.709939148073023,7.302231237322515,10.709957347479595,inf
206,421,2019-08-30 06:59:00,Running,8/30/2019 6:59,False,Untitled,8.02,"1,045",1:16:19,0,0,0.0,155,176,0 days 00:09:31,0 days 00:06:52,7,7,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:16:19,0:00,0.0,0:00,No,00:10.0,9,0,0,0,0,1,garmin,0,0.8728179551122195,0.0,9.24693520140105,6.304728546409807,9.246935327742923,inf
207,422,2019-08-29 08:11:00,Running,8/29/2019 8:11,False,Untitled,6.39,819,1:00:47,0,0,0.0,155,172,0 days 00:09:31,0 days 00:07:49,3,7,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:00:47,0:00,0.0,0:00,No,03:38.7,7,0,0,0,0,1,garmin,0,0.4694835680751174,0.0,9.24693520140105,6.304728546409807,9.246935237955542,inf
208,423,2019-08-27 06:36:00,Running,8/27/2019 6:36,False,Untitled,7.12,940,1:02:09,0,0,0.0,165,172,0 days 00:08:44,0 days 00:07:56,243,279,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:09,0:00,0.0,0:00,No,00:57.7,8,0,0,0,0,1,garmin,0,34.12921348314607,0.0,10.076335877862595,6.870229007633588,10.076546378210734,inf
209,425,2019-08-26 08:33:00,Running,8/26/2019 8:33,False,Untitled,7.11,709,0:59:32,144,220,3.5,164,172,0 days 00:08:22,0 days 00:07:32,262,259,1.18,7.4,8.8,252,51.1% L / 48.9% R,0,0,0,0,0,0,0,0,0,0,0,0,59:32:00,0:00,0.0,0:00,No,00:54.8,8,0,0,0,0,1,garmin,0,36.849507735583686,0.782608695652174,10.51792828685259,7.171314741035856,10.518184434550804,13.439902333037137
210,426,2019-08-24 06:59:00,Running,8/24/2019 6:59,False,Untitled,14.24,"1,896",1:58:21,0,0,0.0,170,181,0 days 00:08:19,0 days 00:06:32,354,358,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:58:21,0:00,0.0,0:00,No,02:03.3,15,0,0,0,0,1,garmin,0,24.859550561797754,0.0,10.581162324649299,7.214428857715431,10.581279603492836,inf
211,428,2019-08-22 08:57:00,Running,8/22/2019 8:57,False,Untitled,7.15,730,1:02:59,140,181,3.1,162,173,0 days 00:08:49,0 days 00:07:33,253,249,1.14,7.4,8.5,240,50.6% L / 49.4% R,0,0,0,0,0,0,0,0,0,0,0,0,1:02:59,0:00,0.0,0:00,No,01:14.0,8,0,0,0,0,1,garmin,0,35.38461538461538,0.7608695652173914,9.98109640831758,6.805293005671078,9.981320540640576,13.118306996270471
212,430,2019-08-21 08:33:00,Running,8/21/2019 8:33,False,Untitled,7.17,828,1:03:13,142,170,3.8,159,181,0 days 00:08:49,0 days 00:06:55,266,236,1.16,7.6,8.8,244,50.5% L / 49.5% R,0,0,0,0,0,0,0,0,0,0,0,0,1:03:13,0:00,0.0,0:00,No,01:34.4,8,0,0,0,0,1,garmin,0,37.09902370990237,0.7717391304347826,9.98109640831758,6.805293005671078,9.981342785231826,12.933570932976451
213,431,2019-08-17 09:24:00,Running,8/17/2019 9:24,False,Untitled,7.82,702,3:38:50,0,0,0.0,69,160,1 days 04:00:00,0 days 00:02:48,1070,"1,033",0.75,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:38:50,0:00,0.0,0:00,No,17:30.7,8,0,0,0,0,1,garmin,0,136.82864450127877,0.0,0.052380952380952375,0.03571428571428571,0.05239853796122626,inf
214,432,2019-08-13 11:14:00,Running,8/13/2019 11:14,False,Untitled,4.79,366,2:44:21,0,0,0.0,62,160,1 days 10:18:00,0 days 00:10:18,755,755,0.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:44:21,0:00,0.0,0:00,No,27:23.7,5,0,0,0,0,1,garmin,0,157.62004175365345,0.0,0.04275996112730806,0.029154518950437316,0.04277900983920811,inf
215,433,2019-08-09 08:01:00,Running,8/9/2019 8:01,False,Untitled,7.05,933,1:01:23,0,0,0.0,162,170,0 days 00:08:43,0 days 00:07:32,207,194,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:01:23,0:00,0.0,0:00,No,00:21.5,8,0,0,0,0,1,garmin,0,29.361702127659576,0.0,10.095602294455066,6.8833652007648185,10.09575839107259,inf
216,434,2019-08-08 10:38:00,Running,8/8/2019 10:38,False,Untitled,6.37,569,5:10:50,0,0,0.0,55,249,2 days 00:46:00,0 days 00:14:49,571,"1,135",0.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:10:50,0:00,0.0,0:00,No,17:18.7,7,0,0,0,0,1,garmin,0,89.63893249607536,0.0,0.03007518796992481,0.02050580997949419,0.030079521806910908,inf
217,435,2019-08-08 09:10:00,Running,8/8/2019 9:10,False,Untitled,3.35,282,1:27:54,0,0,0.0,80,184,1 days 02:13:00,0 days 00:15:12,915,167,0.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:27:54,0:00,0.0,0:00,No,10:48.8,4,0,0,0,0,1,garmin,0,273.13432835820896,0.0,0.05594405594405594,0.03814367450731087,0.05601885884349381,inf
218,437,2019-08-06 07:06:00,Running,8/6/2019 7:06,False,Untitled,7.3,969,1:01:54,0,0,0.0,165,240,0 days 00:08:29,0 days 00:06:30,207,217,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:01:54,0:00,0.0,0:00,No,02:23.4,8,0,0,0,0,1,garmin,0,28.356164383561644,0.0,10.37328094302554,7.072691552062869,10.37343053563524,inf
219,440,2019-08-04 06:58:00,Running,8/4/2019 6:58,False,Untitled,13.1,"1,185",1:55:07,128,172,3.1,164,176,0 days 00:08:47,0 days 00:06:50,381,384,1.12,7.7,8.7,233,50.6% L / 49.4% R,0,0,0,0,0,0,0,0,0,0,0,0,1:55:07,0:00,0.0,0:00,No,00:51.0,14,0,0,0,0,1,garmin,0,29.083969465648856,0.6956521739130435,10.01897533206831,6.83111954459203,10.019127327149036,14.40249553277674
220,442,2019-08-02 07:21:00,Running,8/2/2019 7:21,False,Untitled,7.1,940,1:02:32,0,0,0.0,163,170,0 days 00:08:49,0 days 00:07:16,240,256,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:32,0:00,0.0,0:00,No,00:49.2,8,0,0,0,0,1,garmin,0,33.802816901408455,0.0,9.98109640831758,6.805293005671078,9.981300949963245,inf
221,444,2019-08-01 08:26:00,Running,8/1/2019 8:26,False,Untitled,7.07,938,1:02:34,0,0,0.0,161,172,0 days 00:08:51,0 days 00:07:35,243,259,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:34,0:00,0.0,0:00,No,00:34.9,8,0,0,0,0,1,garmin,0,34.37057991513437,0.0,9.943502824858758,6.779661016949153,9.9437134987319,inf
222,445,2019-07-30 08:54:00,Running,7/30/2019 8:54,False,Untitled,14.42,"1,261",10:25:11,0,0,0.0,60,249,1 days 19:20:00,0 days 00:13:15,2644,"2,641",0.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:25:11,0:00,0.0,0:00,No,13:30.6,15,0,0,0,0,1,garmin,0,183.35644937586684,0.0,0.033846153846153845,0.023076923076923078,0.03386655585777275,inf
223,446,2019-07-29 07:49:00,Running,7/29/2019 7:49,False,Untitled,7.08,650,1:00:35,135,174,2.9,166,187,0 days 00:08:33,0 days 00:06:31,262,249,1.14,7.4,8.5,239,51.2% L / 48.8% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:35,0:00,0.0,0:00,No,00:37.8,8,0,0,0,0,1,garmin,0,37.005649717514125,0.7336956521739131,10.292397660818713,7.017543859649122,10.29265044474249,14.028501346908282
224,447,2019-07-27 07:20:00,Running,7/27/2019 7:20,False,Untitled,13.17,"1,737",1:53:44,0,0,0.0,163,176,0 days 00:08:38,0 days 00:07:01,387,384,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:53:44,0:00,0.0,0:00,No,01:24.1,14,0,0,0,0,1,garmin,0,29.38496583143508,0.0,10.193050193050192,6.94980694980695,10.193208046231668,inf
225,449,2019-07-25 09:05:00,Running,7/25/2019 9:05,False,Untitled,4.31,366,4:57:43,0,0,0.0,41,250,0 days 00:00:00,0 days 00:19:25,1119,919,0.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4:57:43,0:00,0.0,0:00,No,09:23.9,5,0,0,0,0,1,garmin,0,259.6287703016242,0.0,0.0,0.0,0.0,
226,450,2019-07-24 06:59:00,Running,7/24/2019 6:59,False,Untitled,7.13,772,0:59:21,150,202,4.2,167,182,0 days 00:08:19,0 days 00:06:56,236,269,1.16,7.2,8.5,228,51.6% L / 48.4% R,0,0,0,0,0,0,0,0,0,0,0,0,59:21:00,0:00,0.0,0:00,No,01:03.1,8,0,0,0,0,1,garmin,0,33.09957924263675,0.8152173913043478,10.581162324649299,7.214428857715431,10.581370235050125,12.97981415499482
227,452,2019-07-22 07:14:00,Running,7/22/2019 7:14,False,Untitled,7.16,949,1:02:38,0,0,0.0,165,174,0 days 00:08:45,0 days 00:07:21,246,253,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:38,0:00,0.0,0:00,No,01:16.2,8,0,0,0,0,1,garmin,0,34.35754189944134,0.0,10.057142857142855,6.857142857142857,10.057355777090534,inf
228,453,2019-07-21 07:18:00,Running,7/21/2019 7:18,False,Untitled,13.33,"1,769",1:51:57,0,0,0.0,166,174,0 days 00:08:24,0 days 00:07:27,397,400,1.16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:51:57,0:00,0.0,0:00,No,02:47.1,14,0,0,0,0,1,garmin,0,29.78244561140285,0.0,10.476190476190474,7.142857142857142,10.476357132901077,inf
229,454,2019-07-19 09:21:00,Running,7/19/2019 9:21,False,Untitled,6.31,828,0:55:54,0,0,0.0,161,180,0 days 00:08:51,0 days 00:07:36,259,240,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:54:00,0:00,0.0,0:00,No,02:37.5,7,0,0,0,0,1,garmin,0,41.045958795562605,0.0,9.943502824858758,6.779661016949153,9.943803277349833,inf
230,455,2019-07-18 07:04:00,Running,7/18/2019 7:04,False,Untitled,7.11,942,1:00:34,0,0,0.0,167,173,0 days 00:08:31,0 days 00:07:09,243,276,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:00:34,0:00,0.0,0:00,No,00:52.8,8,0,0,0,0,1,garmin,0,34.177215189873415,0.0,10.332681017612524,7.045009784735812,10.332897480764647,inf
231,456,2019-07-17 07:55:00,Running,7/17/2019 7:55,False,Untitled,7.08,816,1:00:05,149,193,3.9,165,230,0 days 00:08:29,0 days 00:06:58,236,259,1.15,7.4,8.7,231,52.0% L / 48.0% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:05,0:00,0.0,0:00,No,00:39.0,8,0,0,0,0,1,garmin,0,33.333333333333336,0.8097826086956522,10.37328094302554,7.072691552062869,10.37348765777377,12.810212946512575
232,457,2019-07-15 06:45:00,Running,7/15/2019 6:45,False,Untitled,6.13,804,0:55:13,0,0,0.0,163,173,0 days 00:09:01,0 days 00:07:01,233,246,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:13:00,0:00,0.0,0:00,No,01:06.1,7,0,0,0,0,1,garmin,0,38.00978792822186,0.0,9.759704251386319,6.6543438077634,9.759957136976462,inf
233,458,2019-07-14 06:18:00,Running,7/14/2019 6:18,False,Untitled,7.1,938,1:01:22,0,0,0.0,165,174,0 days 00:08:39,0 days 00:06:36,236,269,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:01:22,0:00,0.0,0:00,No,00:44.5,8,0,0,0,0,1,garmin,0,33.23943661971831,0.0,10.173410404624278,6.936416184971098,10.17361199589833,inf
234,459,2019-07-12 06:13:00,Running,7/12/2019 6:13,False,Untitled,13.12,"1,714",1:56:10,0,0,0.0,162,177,0 days 00:08:51,0 days 00:06:55,367,397,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:56:10,0:00,0.0,0:00,No,00:56.4,14,0,0,0,0,1,garmin,0,27.972560975609756,0.0,9.943502824858758,6.779661016949153,9.943642366225326,inf
235,460,2019-07-11 08:04:00,Running,7/11/2019 8:04,False,Untitled,7.09,932,1:04:03,0,0,0.0,161,170,0 days 00:09:02,0 days 00:07:36,253,256,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:04:03,0:00,0.0,0:00,No,00:43.6,8,0,0,0,0,1,garmin,0,35.684062059238364,0.0,9.74169741697417,6.642066420664206,9.741919891560649,inf
236,461,2019-07-10 07:01:00,Running,7/10/2019 7:01,False,Untitled,7.08,930,1:00:56,0,0,0.0,164,180,0 days 00:08:36,0 days 00:07:21,246,266,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:00:56,0:00,0.0,0:00,No,00:39.3,8,0,0,0,0,1,garmin,0,34.74576271186441,0.0,10.232558139534882,6.976744186046512,10.232779696484574,inf
237,463,2019-07-06 07:06:00,Running,7/6/2019 7:06,False,Untitled,13.14,"1,337",1:51:48,134,191,3.5,167,180,0 days 00:08:30,0 days 00:06:33,430,413,1.14,7.4,8.5,228,51.4% L / 48.6% R,0,0,0,0,0,0,0,0,0,0,0,0,1:51:48,0:00,0.0,0:00,No,01:10.2,14,0,0,0,0,1,garmin,0,32.724505327245055,0.7282608695652174,10.352941176470587,7.0588235294117645,10.353140018375862,14.216251965531034
238,464,2019-07-05 07:15:00,Running,7/5/2019 7:15,False,Untitled,7.08,943,0:57:38,0,0,0.0,170,179,0 days 00:08:09,0 days 00:07:19,269,282,1.16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57:38:00,0:00,0.0,0:00,No,00:34.0,8,0,0,0,0,1,garmin,0,37.994350282485875,0.0,10.797546012269937,7.361963190184048,10.797825562365698,inf
239,465,2019-07-04 07:31:00,Running,7/4/2019 7:31,False,Untitled,7.02,933,0:58:43,0,0,0.0,166,172,0 days 00:08:22,0 days 00:07:09,282,282,1.16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:43:00,0:00,0.0,0:00,No,00:11.1,8,0,0,0,0,1,garmin,0,40.17094017094017,0.0,10.51792828685259,7.171314741035856,10.518232690654637,inf
240,466,2019-07-02 08:56:00,Running,7/2/2019 8:56,False,Untitled,3.08,283,4:24:00,0,0,0.0,34,250,0 days 00:00:00,0 days 00:17:01,620,59,0.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4:24:00,0:00,0.0,0:00,No,00:01.2,9,0,0,0,0,1,garmin,0,201.2987012987013,0.0,0.0,0.0,0.0,
241,467,2019-07-01 07:18:00,Running,7/1/2019 7:18,False,Untitled,7.46,974,1:07:00,0,0,0.0,161,174,0 days 00:08:59,0 days 00:07:32,295,289,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:07:00,0:00,0.0,0:00,No,03:58.5,8,0,0,0,0,1,garmin,0,39.54423592493298,0.0,9.795918367346939,6.679035250463823,9.79619309830691,inf
242,468,2019-06-29 07:17:00,Running,6/29/2019 7:17,False,Untitled,13.21,"1,754",1:53:43,0,0,0.0,166,177,0 days 00:08:37,0 days 00:07:17,423,417,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:53:43,0:00,0.0,0:00,No,01:43.3,14,0,0,0,0,1,garmin,0,32.021196063588185,0.0,10.212765957446807,6.963249516441006,10.212953766552635,inf
243,469,2019-06-28 09:50:00,Running,6/28/2019 9:50,False,Untitled,7.06,593,1:05:49,123,148,2.3,156,256,0 days 00:09:19,0 days 00:06:53,276,272,1.12,7.7,8.5,251,51.2% L / 48.8% R,0,0,0,0,0,0,0,0,0,0,0,0,1:05:49,0:00,0.0,0:00,No,00:28.8,8,0,0,0,0,1,garmin,0,39.09348441926346,0.6684782608695652,9.445438282647585,6.440071556350627,9.445697179686935,14.130148626523544
244,470,2019-06-27 07:34:00,Running,6/27/2019 7:34,False,Untitled,7.05,916,1:05:58,0,0,0.0,159,172,0 days 00:09:22,0 days 00:07:19,289,292,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:58,0:00,0.0,0:00,No,00:23.7,8,0,0,0,0,1,garmin,0,40.99290780141844,0.0,9.395017793594304,6.405693950177936,9.395300939752547,inf
245,471,2019-06-26 07:05:00,Running,6/26/2019 7:05,False,Untitled,7.08,925,1:01:52,0,0,0.0,163,176,0 days 00:08:44,0 days 00:07:44,285,295,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:01:52,0:00,0.0,0:00,No,00:40.2,8,0,0,0,0,1,garmin,0,40.25423728813559,0.0,10.076335877862595,6.870229007633588,10.076628711990054,inf
246,473,2019-06-24 07:50:00,Running,6/24/2019 7:50,False,Untitled,7.08,918,1:05:49,0,0,0.0,158,186,0 days 00:09:18,0 days 00:06:50,312,305,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:49,0:00,0.0,0:00,No,00:39.0,8,0,0,0,0,1,garmin,0,44.06779661016949,0.0,9.462365591397848,6.451612903225806,9.462695153293774,inf
247,474,2019-06-22 07:14:00,Running,6/22/2019 7:14,False,Untitled,13.16,"1,730",1:54:32,0,0,0.0,167,181,0 days 00:08:42,0 days 00:07:47,430,443,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:54:32,0:00,0.0,0:00,No,01:22.0,14,0,0,0,0,1,garmin,0,32.67477203647417,0.0,10.114942528735632,6.8965517241379315,10.115136209528139,inf
248,475,2019-06-20 08:40:00,Running,6/20/2019 8:40,False,Untitled,5.02,467,5:35:07,0,0,0.0,38,250,0 days 00:00:00,0 days 00:09:33,712,623,0.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:35:07,0:00,0.0,0:00,No,00:05.9,5,0,0,0,0,1,garmin,0,141.83266932270917,0.0,0.0,0.0,0.0,
249,476,2019-06-19 07:37:00,Running,6/19/2019 7:37,False,Untitled,6.27,685,0:58:47,144,179,3.4,161,222,0 days 00:09:22,0 days 00:08:06,295,289,1.07,7.6,8.1,247,51.9% L / 48.1% R,0,0,0,0,0,0,0,0,0,0,0,0,58:47:00,0:00,0.0,0:00,No,02:31.5,7,0,0,0,0,1,garmin,0,47.04944178628389,0.782608695652174,9.395017793594304,6.405693950177936,9.39539078609119,12.005221560005408
250,477,2019-06-18 11:57:00,Running,6/18/2019 11:57,False,Untitled,7.06,645,1:01:23,86,154,3.1,165,253,0 days 00:08:41,0 days 00:06:34,266,259,1.14,7.4,8.4,259,50.3% L / 49.7% R,0,0,0,0,0,0,0,0,0,0,0,0,1:01:23,0:00,0.0,0:00,No,00:29.3,8,0,0,0,0,1,garmin,0,37.67705382436261,0.4673913043478261,10.134357005758156,6.90978886756238,10.13461502179565,21.68336237221395
251,479,2019-06-17 07:21:00,Running,6/17/2019 7:21,False,Untitled,7.07,835,1:04:41,154,201,3.8,159,256,0 days 00:09:09,0 days 00:08:02,289,299,1.11,7.6,8.5,261,51.6% L / 48.4% R,0,0,0,0,0,0,0,0,0,0,0,0,1:04:41,0:00,0.0,0:00,No,00:34.0,8,0,0,0,0,1,garmin,0,40.87694483734087,0.8369565217391305,9.617486338797814,6.557377049180328,9.617774552144184,11.491366997367075
252,482,2019-06-15 07:09:00,Running,6/15/2019 7:09,False,Untitled,13.18,"1,723",1:56:49,0,0,0.0,163,177,0 days 00:08:52,0 days 00:06:54,433,449,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:56:49,0:00,0.0,0:00,No,01:29.8,14,0,0,0,0,1,garmin,0,32.852807283763276,0.0,9.924812030075188,6.7669172932330826,9.925004146819523,inf
253,484,2019-06-13 07:07:00,Running,6/13/2019 7:07,False,Untitled,7.29,956,1:05:54,0,0,0.0,164,176,0 days 00:09:02,0 days 00:08:03,312,318,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:54,0:00,0.0,0:00,No,02:32.5,8,0,0,0,0,1,garmin,0,42.79835390946502,0.0,9.74169741697417,6.642066420664206,9.742017441890871,inf
254,486,2019-06-12 07:11:00,Running,6/12/2019 7:11,False,Untitled,6.69,866,1:04:48,0,0,0.0,154,172,0 days 00:09:41,0 days 00:06:50,305,295,1.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:04:48,0:00,0.0,0:00,No,06:24.0,7,0,0,0,0,1,garmin,0,45.59043348281016,0.0,9.087779690189327,6.196213425129088,9.08811845578514,inf
255,488,2019-06-11 07:12:00,Running,6/11/2019 7:12,False,Untitled,8.05,870,1:13:56,126,174,3.2,163,175,0 days 00:09:11,0 days 00:07:39,322,305,1.08,7.5,8.1,260,50.8% L / 49.2% R,0,0,0,0,0,0,0,0,0,0,0,0,1:13:56,0:00,0.0,0:00,No,00:24.2,9,0,0,0,0,1,garmin,0,40.0,0.6847826086956522,9.582577132486387,6.533575317604355,9.582852110667211,13.994006256847355
256,489,2019-06-10 07:36:00,Running,6/10/2019 7:36,False,Untitled,7.33,779,1:08:03,120,194,3.3,160,172,0 days 00:09:17,0 days 00:08:02,322,292,1.1,7.6,8.4,276,51.2% L / 48.8% R,0,0,0,0,0,0,0,0,0,0,0,0,1:08:03,0:00,0.0,0:00,No,02:55.5,8,0,0,0,0,1,garmin,0,43.92905866302865,0.6521739130434783,9.47935368043088,6.4631956912028725,9.479681758473646,14.535512029659591
257,491,2019-06-08 07:24:00,Running,6/8/2019 7:24,False,Untitled,10.48,"1,379",1:34:01,0,0,0.0,162,174,0 days 00:08:58,0 days 00:07:41,384,364,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:34:01,0:00,0.0,0:00,No,04:28.3,11,0,0,0,0,1,garmin,0,36.6412213740458,0.0,9.814126394052044,6.691449814126394,9.814362707513103,inf
258,493,2019-06-07 08:05:00,Running,6/7/2019 8:05,False,Untitled,7.31,951,1:07:10,0,0,0.0,160,181,0 days 00:09:11,0 days 00:07:10,328,299,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:07:10,0:00,0.0,0:00,No,03:03.2,8,0,0,0,0,1,garmin,0,44.87004103967168,0.0,9.582577132486387,6.533575317604355,9.582923143223537,inf
259,495,2019-06-04 13:13:00,Running,6/4/2019 13:13,False,Untitled,7.58,667,3:26:34,0,0,0.0,74,159,1 days 03:16:00,0 days 00:15:37,702,633,0.76,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:26:34,0:00,0.0,0:00,No,12:58.1,8,0,0,0,0,1,garmin,0,92.61213720316623,0.0,0.05378973105134474,0.03667481662591687,0.05379800483089885,inf
