date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2020-03-31 14:15:12,Running,2020-03-31 14:15:12,False,Oslo Running,28.46,"2,224",02:31:22,158,180,4.6,168,216,0 days 00:05:19,0 days 00:03:56,654,640,1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:31:22,0:00,11.0,0:00,No,00:00.00,1,0.0,19,19,19,7,garmin,0
2020-03-30 15:50:43,Running,2020-03-30 15:50:43,False,BÃ¦rum Running,5.26,450,00:50:41,120,147,1.8,127,225,0 days 00:09:38,0 days 00:03:45,185,116,0.82,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:41,0:00,11.0,0:00,No,00:00.00,1,0.0,13,13,13,7,garmin,0
2020-03-29 13:11:53,Cycling,2020-03-29 13:11:53,False,Oslo Cycling,30.02,"1,331",02:40:47,118,152,2.3,0,0,11.2,44.1,789,785,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:40:47,0:00,13.0,0:00,No,00:04.73,7,0.0,17,17,17,7,garmin,0
2020-03-28 11:00:45,Trail Running,2020-03-28 11:00:45,False,Oslo Trail Running,15.24,"1,277",01:29:09,151,183,3.5,161,242,0 days 00:05:51,0 days 00:02:47,497,500,1.06,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:29:09,0:00,8.0,0:00,No,01:02.42,16,0.0,13,13,13,7,garmin,0
2020-03-27 16:27:58,Running,2020-03-27 16:27:58,False,Oslo Running,15.77,"1,252",01:35:57,148,175,3.8,159,232,0 days 00:06:05,0 days 00:04:31,304,311,1.04,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:35:57,0:00,11.0,0:00,No,00:00.00,1,0.0,17,17,17,7,garmin,0
2020-03-26 16:22:22,Running,2020-03-26 16:22:22,False,Oslo Running,10.71,846,00:57:27,152,174,3.4,167,227,0 days 00:05:22,0 days 00:03:26,366,372,1.11,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,57:27,0:00,11.0,0:00,No,02:54.15,11,0.0,19,19,19,7,garmin,0
2020-03-25 16:34:05,Trail Running,2020-03-25 16:34:05,False,Oslo Trail Running,12.12,"1,033",01:15:15,148,174,3.3,151,232,0 days 00:06:13,0 days 00:03:41,397,404,1.07,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:15:15,0:00,12.0,0:00,No,02:20.97,13,0.0,13,13,13,7,garmin,0
2020-03-23 16:18:21,Running,2020-03-23 16:18:21,False,Oslo Running,10.01,793,00:53:01,152,182,3.4,169,204,0 days 00:05:18,0 days 00:04:02,222,225,1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,53:01,0:00,10.0,0:00,No,00:00.00,1,0.0,14,14,14,7,garmin,0
2020-03-22 11:54:54,Cycling,2020-03-22 11:54:54,False,Oslo Cycling,31.16,"1,302",02:41:06,119,146,2.4,0,0,11.6,44.4,762,746,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:41:06,0:00,11.0,0:00,No,04:07.83,7,0.0,15,15,15,7,garmin,0
2020-03-20 14:16:03,Running,2020-03-20 14:16:03,False,Oslo Running,15.51,"1,201",01:39:53,139,168,3.0,148,242,0 days 00:06:26,0 days 00:03:53,467,467,1.05,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:39:53,0:00,9.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-19 11:40:26,Running,2020-03-19 11:40:26,False,Oslo Running,19.39,"1,465",01:40:02,159,192,4.4,169,249,0 days 00:05:10,0 days 00:03:00,431,438,1.15,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:40:02,0:00,12.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-17 17:36:46,Running,2020-03-17 17:36:46,False,Oslo Running,9.37,709,00:50:56,147,171,3.0,160,216,0 days 00:05:26,0 days 00:03:50,310,326,1.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:56,0:00,11.0,0:00,No,02:53.01,9,0.0,0,0,0,7,garmin,0
2020-03-16 18:03:01,Running,2020-03-16 18:03:01,False,Oslo Running,9.06,736,00:53:06,144,182,3.0,158,221,0 days 00:05:52,0 days 00:02:53,274,279,1.08,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,53:06,0:00,10.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-12 17:01:27,Running,2020-03-12 17:01:27,False,Oslo Running,11.74,859,00:56:52,156,180,3.5,174,201,0 days 00:04:51,0 days 00:03:46,135,144,1.18,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,56:52,0:00,14.0,0:00,No,02:30.00,12,0.0,0,0,0,7,garmin,0
2020-03-11 17:09:03,Running,2020-03-11 17:09:03,False,Oslo Running,15.52,"1,058",01:14:33,152,179,3.5,173,193,0 days 00:04:48,0 days 00:04:01,210,210,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:14:33,0:00,14.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-10 16:22:11,Treadmill Running,2020-03-10 16:22:11,False,Treadmill Running,11.35,928,01:00:00,161,184,3.7,156,194,0 days 00:05:17,0 days 00:02:57,0,0,1.21,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,22.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-08 14:53:51,Treadmill Running,2020-03-08 14:53:51,False,Treadmill Running,7.42,784,00:50:18,159,185,3.8,133,206,0 days 00:06:47,0 days 00:02:43,0,0,1.11,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:18,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-07 12:41:07,Treadmill Running,2020-03-07 12:41:07,False,Treadmill Running,11.84,906,01:00:00,157,185,3.7,164,191,0 days 00:05:04,0 days 00:02:53,0,0,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,22.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-06 11:54:47,Treadmill Running,2020-03-06 11:54:47,False,Treadmill Running,8.16,657,00:45:00,151,181,3.2,159,216,0 days 00:05:31,0 days 00:03:09,0,0,1.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,45:00,0:00,21.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-05 17:47:31,Treadmill Running,2020-03-05 17:47:31,False,Treadmill Running,7.67,643,00:40:01,160,183,3.5,166,191,0 days 00:05:13,0 days 00:03:21,0,0,1.15,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,40:01,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-04 18:13:37,Treadmill Running,2020-03-04 18:13:37,False,Treadmill Running,11.14,912,01:00:00,157,181,3.8,160,218,0 days 00:05:23,0 days 00:02:55,0,0,1.16,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-03 16:09:22,Treadmill Running,2020-03-03 16:09:22,False,Treadmill Running,10.00,897,00:59:53,158,190,3.7,148,198,0 days 00:05:59,0 days 00:03:36,0,0,0.93,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,59:53,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-03-02 18:25:33,Running,2020-03-02 18:25:33,False,Oslo Running,10.73,773,00:52:20,152,173,3.3,170,232,0 days 00:04:52,0 days 00:00:49,203,212,1.21,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,52:20,0:00,11.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-28 17:37:14,Cycling,2020-02-28 17:37:14,False,Oslo Cycling,25.77,"1,431",02:15:44,135,173,3.4,0,0,11.4,38.0,540,603,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:15:44,0:00,9.0,0:00,No,02:17.72,6,0.0,0,0,0,7,garmin,0
2020-02-27 16:41:01,Running,2020-02-27 16:41:01,False,Oslo Running,10.59,792,00:50:25,159,184,3.8,172,196,0 days 00:04:46,0 days 00:03:21,106,167,1.22,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:25,0:00,8.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-25 16:38:21,Running,2020-02-25 16:38:21,False,Oslo Running,4.56,299,00:21:56,145,164,2.4,175,247,0 days 00:04:49,0 days 00:02:46,29,99,1.19,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,21:56,0:00,13.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-25 07:38:26,Running,2020-02-25 07:38:26,False,Oslo Running,4.39,338,00:24:17,149,166,2.8,170,182,0 days 00:05:32,0 days 00:04:16,77,13,1.06,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,24:17,0:00,9.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-23 16:01:39,Running,2020-02-23 16:01:39,False,Oslo Running,6.35,762,00:39:35,182,198,5.0,175,187,0 days 00:06:14,0 days 00:04:44,23,32,0.92,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,39:35,0:00,14.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-21 17:09:27,Indoor Cycling,2020-02-21 17:09:27,False,Indoor Cycling,0.00,528,00:40:17,136,170,2.7,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,40:17,0:00,25.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-20 16:39:32,Indoor Cycling,2020-02-20 16:39:32,False,Indoor Cycling,0.00,582,00:45:02,140,182,2.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,76,95,263,90.9,238,215,462,0.0,0.0,3405,45:02,0:00,24.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-19 17:00:12,Indoor Cycling,2020-02-19 17:00:12,False,Indoor Cycling,0.00,716,00:53:51,140,175,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,74,91,264,109.3,265,222,428,0.0,0.0,4016,53:51,0:00,25.0,0:00,No,00:01.25,2,0.0,0,0,0,7,garmin,0
2020-02-18 16:54:08,Running,2020-02-18 16:54:08,False,Oslo Running,12.40,"1,140",01:08:56,162,187,4.7,174,238,0 days 00:05:34,0 days 00:04:21,353,355,1.04,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:08:56,0:00,11.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-13 16:23:39,Treadmill Running,2020-02-13 16:23:39,False,Treadmill Running,8.01,647,00:46:42,147,172,3.1,164,206,0 days 00:05:50,0 days 00:03:25,0,0,1.05,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,46:42,0:00,22.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-12 16:34:01,Indoor Cycling,2020-02-12 16:34:01,False,Indoor Cycling,0.00,585,00:45:01,132,175,2.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,79,114,266,92.8,243,217,463,0.0,0.0,3575,45:01,0:00,26.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-08 10:00:24,Indoor Running,2020-02-08 10:00:24,False,Indoor Running,50.87,"4,019",03:53:01,173,187,5.0,175,189,0 days 00:04:35,0 days 00:03:53,0,0,1.25,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,3:53:01,0:00,16.0,0:00,No,02:42.41,8,0.0,0,0,0,7,garmin,0
2020-02-04 17:12:45,Running,2020-02-04 17:12:45,False,Oslo Running,7.90,530,00:38:58,143,163,2.7,171,206,0 days 00:04:56,0 days 00:03:49,87,157,1.19,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,38:58,0:00,9.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-02-04 08:09:00,Running,2020-02-04 08:09:00,False,Oslo Running,4.37,354,00:23:37,149,168,2.8,164,184,0 days 00:05:24,0 days 00:03:39,76,14,1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,23:37,0:00,8.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-30 18:59:22,Treadmill Running,2020-01-30 18:59:22,False,Treadmill Running,14.83,"1,548",01:48:32,161,193,5.0,139,201,0 days 00:07:19,0 days 00:04:09,0,0,0.98,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:48:32,0:00,24.0,0:00,No,06:21.33,2,0.0,0,0,0,7,garmin,0
2020-01-22 15:24:42,Running,2020-01-22 15:24:42,False,Oslo Running,17.06,"1,256",01:27:02,153,176,3.8,179,197,0 days 00:05:06,0 days 00:04:06,227,238,1.09,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:27:02,0:00,8.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-19 14:53:58,Treadmill Running,2020-01-19 14:53:58,False,Treadmill Running,8.82,717,00:48:46,150,174,3.3,171,183,0 days 00:05:32,0 days 00:04:22,0,0,1.06,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,48:46,0:00,22.0,0:00,No,04:36.87,9,0.0,0,0,0,7,garmin,0
2020-01-18 14:32:24,Running,2020-01-18 14:32:24,False,Sauherad Running,14.16,"1,058",01:01:35,168,190,5.0,177,232,0 days 00:04:21,0 days 00:02:41,224,237,1.3,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:01:35,0:00,11.0,0:00,No,02:39.20,15,0.0,0,0,0,7,garmin,0
2020-01-16 16:16:10,Treadmill Running,2020-01-16 16:16:10,False,Treadmill Running,10.01,882,00:59:55,154,184,3.6,154,189,0 days 00:05:59,0 days 00:03:21,0,0,1.08,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,59:55,0:00,23.0,0:00,No,00:02.07,11,0.0,0,0,0,7,garmin,0
2020-01-15 18:50:48,Treadmill Running,2020-01-15 18:50:48,False,Treadmill Running,6.34,550,00:35:51,153,182,3.3,167,185,0 days 00:05:39,0 days 00:04:29,0,0,1.06,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,35:51,0:00,23.0,0:00,No,01:49.29,7,0.0,0,0,0,7,garmin,0
2020-01-14 15:28:51,Treadmill Running,2020-01-14 15:28:51,False,Treadmill Running,10.91,778,01:00:01,142,163,3.1,170,201,0 days 00:05:30,0 days 00:04:49,0,0,1.07,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:01,0:00,21.0,0:00,No,04:48.58,11,0.0,0,0,0,7,garmin,0
2020-01-13 15:46:41,Running,2020-01-13 15:46:41,False,Oslo Running,24.01,"1,668",01:47:43,160,181,4.8,176,199,0 days 00:04:29,0 days 00:03:54,183,261,1.27,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:47:43,0:00,8.0,0:00,No,00:01.18,25,0.0,0,0,0,7,garmin,0
2020-01-11 10:25:49,Treadmill Running,2020-01-11 10:25:49,False,Treadmill Running,5.85,553,00:37:30,154,180,3.4,156,227,0 days 00:06:25,0 days 00:03:26,0,0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,37:30,0:00,23.0,0:00,No,05:04.47,6,0.0,0,0,0,7,garmin,0
2020-01-10 18:07:47,Treadmill Running,2020-01-10 18:07:47,False,Treadmill Running,5.35,578,00:39:19,152,181,3.4,135,211,0 days 00:07:21,0 days 00:02:56,0,0,1.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,39:19,0:00,21.0,0:00,No,02:23.86,6,0.0,0,0,0,7,garmin,0
2020-01-09 16:35:14,Treadmill Running,2020-01-09 16:35:14,False,Treadmill Running,6.00,535,00:32:46,162,177,3.8,168,181,0 days 00:05:28,0 days 00:04:29,0,0,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,32:46,0:00,23.0,0:00,No,03:09.44,7,0.0,0,0,0,7,garmin,0
2020-01-08 17:32:00,Running,2020-01-08 17:32:00,False,Running,11.00,935,01:00:00,0,0,0.0,0,0,0 days 00:05:27,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-07 18:15:49,Running,2020-01-07 18:15:49,False,Running,12.00,"1,063",01:00:00,0,0,0.0,0,0,0 days 00:05:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-06 16:00:58,Running,2020-01-06 16:00:58,False,Running,10.00,850,01:00:00,0,0,0.0,0,0,0 days 00:06:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-05 16:41:03,Running,2020-01-05 16:41:03,False,Running,5.00,425,00:24:00,0,0,0.0,0,0,0 days 00:04:48,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,24:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-04 12:46:27,Running,2020-01-04 12:46:27,False,Oslo Running,15.53,"1,144",01:12:34,162,184,4.7,177,237,0 days 00:04:40,0 days 00:03:45,203,224,1.21,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:12:34,0:00,11.0,0:00,No,02:35.49,16,0.0,0,0,0,7,garmin,0
2020-01-03 16:00:07,Running,2020-01-03 16:00:07,False,Running,11.00,935,01:00:00,0,0,0.0,0,0,0 days 00:05:27,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2020-01-02 16:00:44,Running,2020-01-02 16:00:44,False,Running,11.00,935,01:00:00,0,0,0.0,0,0,0 days 00:05:27,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-12-31 09:10:17,Running,2019-12-31 09:10:17,False,Oslo Running,10.18,788,00:52:25,155,176,3.9,175,201,0 days 00:05:09,0 days 00:04:09,135,142,1.11,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,52:25,0:00,5.0,0:00,No,00:47.57,11,0.0,0,0,0,7,garmin,0
2019-12-29 12:46:18,Running,2019-12-29 12:46:18,False,BÃ¸ Running,10.39,682,00:47:09,154,174,3.6,171,249,0 days 00:04:32,0 days 00:03:07,138,134,1.29,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,47:09,0:00,7.0,0:00,No,02:13.87,11,0.0,0,0,0,7,garmin,0
2019-12-28 17:48:12,Backcountry Skiing/Snowboarding,2019-12-28 17:48:12,False,BÃ¸ Backcountry Skiing/Snowboarding,6.97,286,01:05:25,90,112,0.2,0,0,6.4,41.9,517,558,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:05:25,0:00,4.0,0:00,No,00:24.72,6,0.0,0,0,0,7,garmin,0
2019-12-25 14:57:04,Running,2019-12-25 14:57:04,False,BÃ¸ Running,11.45,908,00:57:20,167,184,4.5,174,218,0 days 00:05:00,0 days 00:03:44,210,220,1.15,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,57:20,0:00,6.0,0:00,No,03:25.01,12,0.0,0,0,0,7,garmin,0
2019-12-24 06:50:55,Trail Running,2019-12-24 06:50:55,False,BÃ¸ Trail Running,13.47,"1,416",02:20:19,142,178,4.1,107,238,0 days 00:10:25,0 days 00:03:49,458,457,0.92,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,2:20:19,0:00,5.0,0:00,No,03:53.96,14,0.0,0,0,0,7,garmin,0
2019-12-15 10:28:05,Backcountry Skiing/Snowboarding,2019-12-15 10:28:05,False,Kongsberg Backcountry Skiing/Snowboarding,7.52,"1,906",03:45:49,125,160,3.1,0,0,2.0,23.9,647,693,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,3:45:49,0:00,10.0,0:00,No,00:06.21,6,0.0,0,0,0,7,garmin,0
2019-12-07 14:14:19,Running,2019-12-07 14:14:19,False,Oslo Running,6.83,501,00:37:30,146,168,2.8,175,224,0 days 00:05:30,0 days 00:02:57,117,120,1.04,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,37:30,0:00,11.0,0:00,No,04:08.46,7,0.0,0,0,0,7,garmin,0
2019-12-03 17:39:41,Running,2019-12-03 17:39:41,False,Running,12.50,"1,063",01:00:00,0,0,0.0,0,0,0 days 00:04:48,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-12-01 16:21:11,Running,2019-12-01 16:21:11,False,Running,11.00,935,01:00:00,0,0,0.0,0,0,0 days 00:05:27,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-29 15:38:44,Treadmill Running,2019-11-29 15:38:44,False,Treadmill Running,13.27,857,01:00:01,157,181,3.5,175,195,0 days 00:04:31,0 days 00:03:07,0,0,1.26,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:01,0:00,22.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-27 18:39:27,Treadmill Running,2019-11-27 18:39:27,False,Treadmill Running,10.00,790,00:50:53,161,196,4.1,168,191,0 days 00:05:05,0 days 00:02:50,0,0,1.29,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,50:53,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-26 16:33:09,Treadmill Running,2019-11-26 16:33:09,False,Treadmill Running,12.15,896,00:56:04,165,194,4.4,159,216,0 days 00:04:37,0 days 00:03:36,0,0,1.25,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,56:04,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-25 16:47:43,Treadmill Running,2019-11-25 16:47:43,False,Treadmill Running,9.00,696,00:46:51,156,189,3.8,157,201,0 days 00:05:12,0 days 00:04:54,0,0,0.93,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,46:51,0:00,24.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-21 07:37:05,Running,2019-11-21 07:37:05,False,Oslo Running,4.44,335,00:23:50,150,169,2.8,174,193,0 days 00:05:22,0 days 00:04:25,78,14,1.07,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,23:50,0:00,12.0,0:00,No,02:19.05,5,0.0,0,0,0,7,garmin,0
2019-11-20 18:43:18,Treadmill Running,2019-11-20 18:43:18,False,Treadmill Running,8.00,572,00:46:59,141,158,2.8,172,207,0 days 00:05:52,0 days 00:03:04,0,0,1.15,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,46:59,0:00,25.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-19 16:30:35,Treadmill Running,2019-11-19 16:30:35,False,Treadmill Running,11.14,747,00:58:08,154,180,3.5,164,193,0 days 00:05:13,0 days 00:03:41,0,0,1.27,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,58:08,0:00,24.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-18 16:38:17,Treadmill Running,2019-11-18 16:38:17,False,Treadmill Running,12.50,919,00:59:40,163,191,4.2,161,209,0 days 00:04:46,0 days 00:02:55,0,0,1.21,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,59:40,0:00,25.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-16 10:28:10,Treadmill Running,2019-11-16 10:28:10,False,Treadmill Running,5.03,561,00:37:01,160,183,3.6,128,208,0 days 00:07:22,0 days 00:03:36,0,0,1.06,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,37:01,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-15 15:45:18,Treadmill Running,2019-11-15 15:45:18,False,Treadmill Running,12.50,951,01:00:01,166,194,4.7,168,206,0 days 00:04:48,0 days 00:04:06,0,0,1.13,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:01,0:00,22.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-13 17:16:53,Treadmill Running,2019-11-13 17:16:53,False,Treadmill Running,11.50,953,01:00:05,165,188,4.5,175,195,0 days 00:05:13,0 days 00:03:36,0,0,1.24,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:05,0:00,24.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-12 16:19:55,Treadmill Running,2019-11-12 16:19:55,False,Treadmill Running,11.80,853,00:59:42,155,187,3.8,153,191,0 days 00:05:04,0 days 00:04:00,0,0,1.2,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,59:42,0:00,23.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-06 15:49:20,Treadmill Running,2019-11-06 15:49:20,False,Treadmill Running,12.50,933,01:00:03,162,193,4.4,170,201,0 days 00:04:48,0 days 00:04:13,0,0,1.13,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1:00:03,0:00,24.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-04 17:03:01,Treadmill Running,2019-11-04 17:03:01,False,Treadmill Running,7.00,573,00:37:00,159,186,3.9,168,197,0 days 00:05:17,0 days 00:03:49,0,0,1.12,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,37:00,0:00,22.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
2019-11-03 15:30:57,Treadmill Running,2019-11-03 15:30:57,False,Treadmill Running,6.29,584,00:39:33,152,185,3.5,148,220,0 days 00:06:17,0 days 00:03:28,0,0,1.07,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,39:33,0:00,21.0,0:00,No,00:00.00,1,0.0,0,0,0,7,garmin,0
