date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2020-02-12 11:11:18,Running,2020-02-12 11:11:18,False,Morton Running,2.43,318,00:21:50,0,0,0.0,170,181,0 days 00:09:00,0 days 00:07:06,18,15,1.05,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,21:50,0:00,0.0,0:00,No,03:35.32,3,0.0,4,garmin,0
2020-02-11 11:48:20,Running,2020-02-11 11:48:20,False,Morton Running,4.23,562,00:31:51,0,0,0.0,171,239,0 days 00:07:32,0 days 00:06:02,36,32,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:51,0:00,0.0,0:00,No,01:25.65,5,0.0,4,garmin,0
2020-02-08 09:13:42,Running,2020-02-08 09:13:42,False,Steamboat Springs Running,12.25,"1,115",01:25:17,0,0,0.0,117,156,0 days 00:06:58,0 days 00:01:57,"6,706","6,799",1.97,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:25:17,0:00,0.0,0:00,No,02:29.08,13,0.0,4,garmin,0
2020-02-07 14:23:35,Running,2020-02-07 14:23:35,False,Steamboat Springs Running,11.53,"1,187",01:28:06,0,0,0.0,114,198,0 days 00:07:39,0 days 00:02:38,"6,587","6,574",1.81,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:28:06,0:00,0.0,0:00,No,03:50.06,12,0.0,4,garmin,0
2020-02-06 09:22:40,Running,2020-02-06 09:22:40,False,Steamboat Springs Running,18.03,"1,788",02:23:36,0,0,0.0,119,228,0 days 00:07:58,0 days 00:01:39,"8,930","8,918",1.7,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:23:36,0:00,0.0,0:00,No,00:50.52,19,0.0,4,garmin,0
2020-02-04 12:44:30,Running,2020-02-04 12:44:30,False,Morton Running,5.23,700,00:42:14,0,0,0.0,170,179,0 days 00:08:04,0 days 00:07:06,26,22,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,42:14,0:00,0.0,0:00,No,01:42.24,6,0.0,4,garmin,0
2020-02-01 12:32:01,Running,2020-02-01 12:32:01,False,Clinton Running,0.31,30,00:04:27.2,0,0,0.0,163,175,0 days 00:14:35,0 days 00:07:11,0,0,0.68,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:27.2,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2020-02-01 12:00:20,Running,2020-02-01 12:00:20,False,Clinton Running,4.03,522,00:24:34,0,0,0.0,175,192,0 days 00:06:06,0 days 00:05:11,0,7,1.51,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:34,0:00,0.0,0:00,No,00:06.97,5,0.0,4,garmin,0
2020-02-01 11:43:28,Running,2020-02-01 11:43:28,False,Clinton Running,1.12,146,00:09:06.0,0,0,0.0,172,193,0 days 00:08:09,0 days 00:04:20,0,4,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,9:06.0,0:00,0.0,0:00,No,00:54.81,2,0.0,4,garmin,0
2020-01-30 10:44:22,Running,2020-01-30 10:44:22,False,Morton Running,2.84,377,00:22:56,0,0,0.0,171,185,0 days 00:08:05,0 days 00:07:22,23,11,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:56,0:00,0.0,0:00,No,06:26.86,3,0.0,4,garmin,0
2020-01-28 16:30:28,Running,2020-01-28 16:30:28,False,Morton Running,2.84,381,00:21:58,0,0,0.0,178,196,0 days 00:07:45,0 days 00:07:11,23,12,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,21:58,0:00,0.0,0:00,No,06:13.65,3,0.0,4,garmin,0
2020-01-27 11:14:04,Running,2020-01-27 11:14:04,False,Morton Running,4.83,652,00:37:14,0,0,0.0,174,189,0 days 00:07:42,0 days 00:06:36,38,33,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:14,0:00,0.0,0:00,No,06:14.85,5,0.0,4,garmin,0
2020-01-22 09:02:29,Running,2020-01-22 09:02:29,False,Morton Running,1.03,135,00:10:05,0,0,0.0,173,183,0 days 00:09:50,0 days 00:08:52,0,0,0.94,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,10:05,0:00,0.0,0:00,No,00:12.30,2,0.0,4,garmin,0
2020-01-21 09:33:41,Running,2020-01-21 09:33:41,False,Morton Running,5.41,719,00:39:24,0,0,0.0,174,190,0 days 00:07:17,0 days 00:05:09,48,29,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:24,0:00,0.0,0:00,No,00:00.64,10,0.0,4,garmin,0
2020-01-20 09:25:05,Running,2020-01-20 09:25:05,False,Morton Running,1.15,153,00:11:30,0,0,0.0,174,185,0 days 00:10:01,0 days 00:08:39,0,4,0.93,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,11:30,0:00,0.0,0:00,No,01:19.01,2,0.0,4,garmin,0
2020-01-19 13:49:37,Running,2020-01-19 13:49:37,False,Morton Running,3.16,424,00:24:49,0,0,0.0,175,187,0 days 00:07:52,0 days 00:07:18,33,21,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:49,0:00,0.0,0:00,No,01:11.50,4,0.0,4,garmin,0
2020-01-17 08:00:59,Running,2020-01-17 08:00:59,False,Morton Running,1.29,170,00:12:44,0,0,0.0,170,182,0 days 00:09:51,0 days 00:08:33,11,18,0.96,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,12:44,0:00,0.0,0:00,No,03:06.37,2,0.0,4,garmin,0
2020-01-16 10:28:36,Running,2020-01-16 10:28:36,False,Morton Running,1.16,154,00:10:24,0,0,0.0,175,182,0 days 00:08:56,0 days 00:08:06,7,3,1.03,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,10:24,0:00,0.0,0:00,No,01:25.24,2,0.0,4,garmin,0
2020-01-15 13:26:28,Running,2020-01-15 13:26:28,False,Morton Running,2.01,268,00:16:43,0,0,0.0,173,182,0 days 00:08:18,0 days 00:07:14,23,11,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,16:43,0:00,0.0,0:00,No,00:06.63,3,0.0,4,garmin,0
2020-01-14 12:13:04,Running,2020-01-14 12:13:04,False,Running,5.06,670,00:35:00,0,0,0.0,172,182,0 days 00:06:55,0 days 00:06:17,28,26,1.35,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:00,0:00,0.0,0:00,No,00:24.65,6,0.0,4,garmin,0
2020-01-13 16:24:42,Running,2020-01-13 16:24:42,False,Morton Running,2.00,266,00:15:40,0,0,0.0,175,192,0 days 00:07:49,0 days 00:06:11,23,10,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,15:40,0:00,0.0,0:00,No,00:02.35,3,0.0,4,garmin,0
2020-01-12 09:00:37,Running,2020-01-12 09:00:37,False,Morton Running,1.28,171,00:13:33,0,0,0.0,171,194,0 days 00:10:38,0 days 00:08:51,13,10,0.89,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,13:33,0:00,0.0,0:00,No,02:34.57,2,0.0,4,garmin,0
2020-01-11 08:47:47,Running,2020-01-11 08:47:47,False,Morton Running,1.36,179,00:11:40,0,0,0.0,175,189,0 days 00:08:33,0 days 00:07:14,18,16,1.07,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,11:40,0:00,0.0,0:00,No,02:44.31,2,0.0,4,garmin,0
2020-01-10 08:03:43,Running,2020-01-10 08:03:43,False,Morton Running,1.89,245,00:17:52,0,0,0.0,173,181,0 days 00:09:26,0 days 00:07:35,13,10,0.99,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,17:52,0:00,0.0,0:00,No,07:42.92,2,0.0,4,garmin,0
2020-01-09 07:53:23,Running,2020-01-09 07:53:23,False,Morton Running,1.21,163,00:13:17,0,0,0.0,171,179,0 days 00:10:59,0 days 00:08:26,10,7,0.86,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,13:17,0:00,0.0,0:00,No,02:01.00,2,0.0,4,garmin,0
2020-01-08 13:23:55,Running,2020-01-08 13:23:55,False,Morton Running,4.91,656,00:35:51,0,0,0.0,175,189,0 days 00:07:18,0 days 00:06:47,26,20,1.26,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:51,0:00,0.0,0:00,No,06:33.40,5,0.0,4,garmin,0
2020-01-07 12:15:09,Running,2020-01-07 12:15:09,False,Morton Running,2.94,391,00:25:57,0,0,0.0,170,183,0 days 00:08:49,0 days 00:07:06,29,25,1.07,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,25:57,0:00,0.0,0:00,No,08:20.87,3,0.0,4,garmin,0
2020-01-06 08:45:54,Running,2020-01-06 08:45:54,False,Morton Running,2.81,370,00:21:24,0,0,0.0,174,195,0 days 00:07:37,0 days 00:06:21,14,0,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,21:24,0:00,0.0,0:00,No,05:35.100,3,0.0,4,garmin,0
2020-01-05 10:22:44,Running,2020-01-05 10:22:44,False,Morton Running,1.25,160,00:09:09.7,0,0,0.0,172,185,0 days 00:07:20,0 days 00:06:05,98,72,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,9:09.7,0:00,0.0,0:00,No,01:37.21,2,0.0,4,garmin,0
2020-01-04 09:28:16,Running,2020-01-04 09:28:16,False,Morton Running,3.54,470,00:30:17,0,0,0.0,175,188,0 days 00:08:33,0 days 00:06:35,28,8,1.08,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,30:17,0:00,0.0,0:00,No,03:52.11,4,0.0,4,garmin,0
2020-01-03 08:26:56,Running,2020-01-03 08:26:56,False,Morton Running,3.59,476,00:29:22,0,0,0.0,170,185,0 days 00:08:11,0 days 00:06:40,48,28,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29:22,0:00,0.0,0:00,No,04:15.16,4,0.0,4,garmin,0
2020-01-02 08:17:36,Running,2020-01-02 08:17:36,False,Morton Running,2.05,268,00:16:51,0,0,0.0,171,193,0 days 00:08:14,0 days 00:06:46,22,19,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,16:51,0:00,0.0,0:00,No,00:21.03,3,0.0,4,garmin,0
2020-01-01 12:32:28,Running,2020-01-01 12:32:28,False,Morton Running,5.48,732,00:44:24,0,0,0.0,169,175,0 days 00:08:06,0 days 00:07:35,70,50,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,44:24,0:00,0.0,0:00,No,03:45.01,6,0.0,4,garmin,0
2019-12-29 11:40:51,Running,2019-12-29 11:40:51,False,Morton Running,0.93,120,00:08:14.3,0,0,0.0,169,179,0 days 00:08:50,0 days 00:06:03,15,18,1.08,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,8:14.3,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-12-29 11:07:43,Running,2019-12-29 11:07:43,False,Morton Running,3.54,475,00:27:44,0,0,0.0,169,237,0 days 00:07:49,0 days 00:07:09,50,41,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:44,0:00,0.0,0:00,No,04:25.94,4,0.0,4,garmin,0
2019-12-27 16:38:23,Running,2019-12-27 16:38:23,False,East Moline Running,3.62,481,00:26:26,0,0,0.0,170,205,0 days 00:07:18,0 days 00:03:26,81,72,1.3,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,26:26,0:00,0.0,0:00,No,04:20.02,4,0.0,4,garmin,0
2019-12-24 10:49:33,Running,2019-12-24 10:49:33,False,Morton Running,5.20,702,00:39:58,0,0,0.0,169,180,0 days 00:07:41,0 days 00:06:30,48,46,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:58,0:00,0.0,0:00,No,01:25.83,6,0.0,4,garmin,0
2019-12-22 14:23:29,Running,2019-12-22 14:23:29,False,Morton Running,3.14,419,00:25:07,0,0,0.0,169,186,0 days 00:08:01,0 days 00:06:23,20,19,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,25:07,0:00,0.0,0:00,No,01:02.93,4,0.0,4,garmin,0
2019-12-21 15:22:34,Running,2019-12-21 15:22:34,False,Morton Running,3.57,466,00:25:06,0,0,0.0,173,194,0 days 00:07:02,0 days 00:04:31,38,39,1.32,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,25:06,0:00,0.0,0:00,No,04:05.97,4,0.0,4,garmin,0
2019-12-18 09:20:13,Running,2019-12-18 09:20:13,False,Morton Running,4.76,630,00:34:08,0,0,0.0,172,181,0 days 00:07:11,0 days 00:06:09,24,25,1.3,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:08,0:00,0.0,0:00,No,05:05.21,5,0.0,4,garmin,0
2019-12-13 15:21:33,Running,2019-12-13 15:21:33,False,Tazewell County Running,4.29,573,00:38:22,0,0,0.0,169,196,0 days 00:08:56,0 days 00:05:55,203,198,1.06,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,38:22,0:00,0.0,0:00,No,02:20.59,5,0.0,4,garmin,0
2019-12-12 10:48:33,Running,2019-12-12 10:48:33,False,Morton Running,5.16,693,00:38:41,0,0,0.0,171,177,0 days 00:07:30,0 days 00:07:03,44,37,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,38:41,0:00,0.0,0:00,No,01:11.19,6,0.0,4,garmin,0
2019-12-10 19:22:39,Running,2019-12-10 19:22:39,False,Morton Running,4.07,540,00:32:46,0,0,0.0,171,191,0 days 00:08:03,0 days 00:06:24,49,46,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,32:46,0:00,0.0,0:00,No,00:29.100,5,0.0,4,garmin,0
2019-12-08 16:54:58,Running,2019-12-08 16:54:58,False,Morton Running,4.96,658,00:41:54,0,0,0.0,170,185,0 days 00:08:27,0 days 00:05:48,28,30,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:54,0:00,0.0,0:00,No,07:38.69,5,0.0,4,garmin,0
2019-12-06 18:53:08,Running,2019-12-06 18:53:08,False,Morton Running,2.25,296,00:24:34,0,0,0.0,163,191,0 days 00:10:56,0 days 00:05:41,23,10,0.9,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:34,0:00,0.0,0:00,No,01:57.82,3,0.0,4,garmin,0
2019-12-05 10:10:36,Running,2019-12-05 10:10:36,False,Morton Running,4.87,656,00:38:35,0,0,0.0,169,174,0 days 00:07:55,0 days 00:07:32,36,32,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,38:35,0:00,0.0,0:00,No,06:52.15,5,0.0,4,garmin,0
2019-12-03 09:55:55,Running,2019-12-03 09:55:55,False,Morton Running,5.03,664,00:40:24,0,0,0.0,170,193,0 days 00:08:02,0 days 00:04:31,32,10,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:24,0:00,0.0,0:00,No,00:12.15,6,0.0,4,garmin,0
2019-11-29 13:05:27,Running,2019-11-29 13:05:27,False,Morton Running,2.95,395,00:23:38,0,0,0.0,170,177,0 days 00:08:01,0 days 00:07:40,30,23,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,23:38,0:00,0.0,0:00,No,07:31.13,3,0.0,4,garmin,0
2019-11-28 08:01:22,Running,2019-11-28 08:01:22,False,Peoria Running,3.01,388,00:17:47,0,0,0.0,174,190,0 days 00:05:55,0 days 00:04:56,17,18,1.56,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,17:47,0:00,0.0,0:00,No,00:02.28,4,0.0,4,garmin,0
2019-11-28 07:50:49,Running,2019-11-28 07:50:49,False,Peoria Running,0.05,9,00:00:51.2,0,0,0.0,192,209,0 days 00:15:37,0 days 00:07:19,0,0,0.54,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0:51.2,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-11-28 07:45:31,Running,2019-11-28 07:45:31,False,Peoria Running,0.09,11,00:02:19.7,0,0,0.0,162,176,0 days 00:25:34,0 days 00:08:59,0,0,0.39,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:19.7,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-11-26 10:14:52,Running,2019-11-26 10:14:52,False,Morton Running,3.53,472,00:26:49,0,0,0.0,171,185,0 days 00:07:36,0 days 00:06:53,20,17,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,26:49,0:00,0.0,0:00,No,03:39.43,4,0.0,4,garmin,0
2019-11-24 14:13:21,Running,2019-11-24 14:13:21,False,Morton Running,4.04,539,00:32:38,0,0,0.0,167,175,0 days 00:08:04,0 days 00:07:28,11,22,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,32:38,0:00,0.0,0:00,No,00:20.02,5,0.0,4,garmin,0
2019-11-21 19:26:08,Running,2019-11-21 19:26:08,False,Running,2.51,337,00:20:04,0,0,0.0,165,172,0 days 00:08:00,0 days 00:06:50,0,0,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:04,0:00,0.0,0:00,No,04:01.25,3,0.0,4,garmin,0
2019-11-19 15:14:57,Running,2019-11-19 15:14:57,False,Steamboat Springs Running,3.67,494,00:28:22,0,0,0.0,170,185,0 days 00:07:43,0 days 00:06:14,231,244,1.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:22,0:00,0.0,0:00,No,04:50.08,4,0.0,4,garmin,0
2019-11-19 09:39:09,Mountaineering,2019-11-19 09:39:09,False,Steamboat Springs Skiing,25.23,"2,242",02:30:51,0,0,0.0,117,186,10.0,34.8,"9,768","10,878",2.3,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:30:51,0:00,0.0,0:00,No,01:59.17,26,0.0,4,garmin,0
2019-11-15 10:19:28,Running,2019-11-15 10:19:28,False,Morton Running,4.05,546,00:31:40,0,0,0.0,170,182,0 days 00:07:49,0 days 00:07:03,28,24,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:40,0:00,0.0,0:00,No,00:21.53,5,0.0,4,garmin,0
2019-11-07 09:22:04,Running,2019-11-07 09:22:04,False,Morton Running,2.84,381,00:22:15,0,0,0.0,171,176,0 days 00:07:51,0 days 00:07:28,15,0,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:15,0:00,0.0,0:00,No,06:26.69,3,0.0,4,garmin,0
2019-11-06 08:52:04,Running,2019-11-06 08:52:04,False,Morton Running,2.82,378,00:22:04,0,0,0.0,169,175,0 days 00:07:50,0 days 00:07:17,23,11,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:04,0:00,0.0,0:00,No,06:16.76,3,0.0,4,garmin,0
2019-11-04 09:15:58,Running,2019-11-04 09:15:58,False,Morton Running,2.85,379,00:23:44,0,0,0.0,168,175,0 days 00:08:21,0 days 00:06:39,33,29,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,23:44,0:00,0.0,0:00,No,07:04.36,3,0.0,4,garmin,0
2019-11-03 13:43:28,Running,2019-11-03 13:43:28,False,Morton Running,7.33,974,01:01:08,0,0,0.0,168,175,0 days 00:08:21,0 days 00:06:59,53,50,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:08,0:00,0.0,0:00,No,02:41.34,8,0.0,4,garmin,0
2019-10-29 10:02:33,Running,2019-10-29 10:02:33,False,Morton Running,3.01,398,00:20:43,0,0,0.0,173,187,0 days 00:06:53,0 days 00:05:20,30,24,1.35,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:43,0:00,0.0,0:00,No,00:03.03,4,0.0,4,garmin,0
2019-10-28 13:13:28,Running,2019-10-28 13:13:28,False,Morton Running,4.34,573,00:36:32,0,0,0.0,168,174,0 days 00:08:26,0 days 00:08:03,39,35,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:32,0:00,0.0,0:00,No,02:54.19,5,0.0,4,garmin,0
2019-10-24 09:30:52,Running,2019-10-24 09:30:52,False,Morton Running,2.82,375,00:22:59,0,0,0.0,170,179,0 days 00:08:09,0 days 00:06:52,23,10,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:59,0:00,0.0,0:00,No,06:35.75,3,0.0,4,garmin,0
2019-10-23 10:35:28,Running,2019-10-23 10:35:28,False,Morton - 10 x 100,3.06,362,00:30:35,0,0,0.0,166,228,0 days 00:09:59,0 days 00:02:49,25,22,0.95,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,30:35,0:00,0.0,0:00,No,00:15.24,22,0.0,4,garmin,0
2019-10-22 16:02:02,Running,2019-10-22 16:02:02,False,Morton Running,2.57,343,00:20:57,0,0,0.0,169,178,0 days 00:08:10,0 days 00:06:33,20,20,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:57,0:00,0.0,0:00,No,04:34.68,3,0.0,4,garmin,0
2019-10-18 12:38:28,Running,2019-10-18 12:38:28,False,Morton Running,3.14,412,00:25:43,0,0,0.0,168,176,0 days 00:08:11,0 days 00:06:55,18,18,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,25:43,0:00,0.0,0:00,No,01:06.78,4,0.0,4,garmin,0
2019-10-16 14:49:04,Running,2019-10-16 14:49:04,False,Morton Running,3.64,490,00:28:25,0,0,0.0,169,177,0 days 00:07:49,0 days 00:07:06,23,20,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:25,0:00,0.0,0:00,No,04:56.20,4,0.0,4,garmin,0
2019-10-15 12:29:58,Running,2019-10-15 12:29:58,False,Morton Running,3.05,403,00:20:38,0,0,0.0,170,181,0 days 00:06:45,0 days 00:05:37,13,6,1.4,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:38,0:00,0.0,0:00,No,00:19.76,4,0.0,4,garmin,0
2019-10-11 13:34:35,Running,2019-10-11 13:34:35,False,Morton Running,2.46,329,00:19:23,0,0,0.0,171,179,0 days 00:07:53,0 days 00:06:42,7,10,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,19:23,0:00,0.0,0:00,No,03:19.28,3,0.0,4,garmin,0
2019-10-09 15:22:58,Running,2019-10-09 15:22:58,False,Morton Running,3.01,400,00:24:43,0,0,0.0,166,174,0 days 00:08:13,0 days 00:07:20,8,5,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:43,0:00,0.0,0:00,No,00:03.55,4,0.0,4,garmin,0
2019-10-07 12:16:34,Running,2019-10-07 12:16:34,False,Lafayette Running,0.89,72,00:53:02,0,0,0.0,111,141,0 days 00:59:20,0 days 00:17:01,7,0,0.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,53:02,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-10-04 09:08:21,Running,2019-10-04 09:08:21,False,Morton - 10 x 100,2.94,354,00:32:36,0,0,0.0,162,234,0 days 00:11:05,0 days 00:03:06,8,8,0.87,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,32:36,0:00,0.0,0:00,No,00:17.24,22,0.0,4,garmin,0
2019-10-01 09:36:51,Running,2019-10-01 09:36:51,False,Morton Running,2.41,324,00:18:59,0,0,0.0,167,176,0 days 00:07:52,0 days 00:06:54,22,14,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,18:59,0:00,0.0,0:00,No,03:11.75,3,0.0,4,garmin,0
2019-09-26 09:35:52,Running,2019-09-26 09:35:52,False,Morton Running,2.79,371,00:23:03,0,0,0.0,170,177,0 days 00:08:17,0 days 00:06:52,23,10,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,23:03,0:00,0.0,0:00,No,06:25.41,3,0.0,4,garmin,0
2019-09-24 09:23:38,Running,2019-09-24 09:23:38,False,Morton Running,3.07,411,00:24:34,0,0,0.0,168,174,0 days 00:08:00,0 days 00:07:16,34,26,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:34,0:00,0.0,0:00,No,00:30.55,4,0.0,4,garmin,0
2019-09-20 09:16:53,Running,2019-09-20 09:16:53,False,Morton Running,2.76,367,00:22:44,0,0,0.0,167,172,0 days 00:08:14,0 days 00:07:19,23,11,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:44,0:00,0.0,0:00,No,06:10.93,3,0.0,4,garmin,0
2019-09-19 09:49:58,Running,2019-09-19 09:49:58,False,Morton Running,2.69,352,00:17:07,0,0,0.0,172,178,0 days 00:06:21,0 days 00:05:59,21,14,1.48,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,17:07,0:00,0.0,0:00,No,04:19.24,3,0.0,4,garmin,0
2019-09-16 10:07:37,Cycling,2019-09-16 10:07:37,False,Morton Cycling,8.03,407,00:36:42,0,0,0.0,0,0,13.1,22.9,45,39,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:42,0:00,0.0,0:00,No,14:36.00,2,0.0,4,garmin,0
2019-09-14 08:19:35,Running,2019-09-14 08:19:35,False,Morton Running,1.67,220,00:16:51,0,0,0.0,166,174,0 days 00:10:05,0 days 00:07:29,10,0,0.96,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,16:51,0:00,0.0,0:00,No,05:54.85,2,0.0,4,garmin,0
2019-09-14 07:30:29,Running,2019-09-14 07:30:29,False,Morton Running,6.22,804,00:36:51,0,0,0.0,174,187,0 days 00:05:56,0 days 00:05:00,56,59,1.56,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:51,0:00,0.0,0:00,No,01:12.18,7,0.0,4,garmin,0
