date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_bike_cadence,max_bike_cadence,training_stress_scoreâ,grit,flow,total_strokes,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2020-05-05 12:20:20,Walking,2020-05-05 12:20:20,False,Longview Walking,1.24,120,0:21:29,93,134,90,245,17:19,10:41,36,36,1.03,0,0,0,0,0,0,0,0,0,0,21:29,0:00,0,0:00,No,04:02.95,2,0,10,garmin,0,0 days 00:17:19,0 days 00:17:19
2020-05-04 12:05:42,Treadmill Running,2020-05-04 12:05:42,False,Treadmill Running,3,334,0:32:46,161,187,161,176,10:55,8:44,0,0,0.96,0,0,0,0,0,0,0,0,0,0,1:8:46,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:10:55,0 days 00:10:55
2020-05-01 12:05:03,Running,2020-05-01 12:05:03,False,Longview - 1/1,3.01,334,0:32:28,165,181,164,184,10:48,4:10,384,518,0.91,0,0,0,0,0,0,0,0,0,0,1:8:28,0:00,0,0:00,No,01:00.00,4,0,10,garmin,0,0 days 00:10:48,0 days 00:10:48
2020-04-30 17:23:30,Strength Training,2020-04-30 17:23:30,False,Strength,0,80,0:27:28,88,114,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,1,1:3:28,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-30 12:12:08,Walking,2020-04-30 12:12:08,False,Longview Walking,1.2,114,0:20:57,88,109,89,196,17:30,13:45,43,33,1.03,0,0,0,0,0,0,0,0,0,0,20:57,0:00,0,0:00,No,03:25.14,2,0,10,garmin,0,0 days 00:17:30,0 days 00:17:30
2020-04-29 12:06:38,Running,2020-04-29 12:06:38,False,Longview Running,2,211,0:20:54,159,179,166,176,10:26,9:35,66,66,0.93,0,0,0,0,0,0,0,0,0,0,20:54,0:00,0,0:00,No,00:01.77,3,0,10,garmin,0,0 days 00:10:26,0 days 00:10:26
2020-04-28 12:03:57,Treadmill Running,2020-04-28 12:03:57,False,Treadmill Running,3.01,348,0:33:06,168,186,164,173,11:01,9:01,0,0,0.89,0,0,0,0,0,0,0,0,0,0,1:9:06,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:11:01,0 days 00:11:01
2020-04-27 12:09:44,Treadmill Running,2020-04-27 12:09:44,False,Treadmill Running,3,335,0:33:29,161,185,163,174,11:09,18:55,0,0,0.39,0,0,0,0,0,0,0,0,0,0,1:9:29,0:00,0,0:00,No,11:01.82,3,0,10,garmin,0,0 days 00:11:09,0 days 00:11:09
2020-04-26 17:33:22,Walking,2020-04-26 17:33:22,False,Longview Walking,1,96,0:21:17,98,116,87,133,21:11,16:04,43,36,0.87,0,0,0,0,0,0,0,0,0,0,21:17,0:00,0,0:00,No,00:05.16,2,0,10,garmin,0,0 days 00:21:11,0 days 00:21:11
2020-04-25 10:14:24,Running,2020-04-25 10:14:24,False,Longview Running,6.36,695,1:29:03,152,181,129,182,14:00,3:26,"1,804","1,965",0.9,0,0,0,0,0,0,0,0,0,0,1:29:03,0:00,0,0:00,No,06:16.82,7,0,10,garmin,0,0 days 00:14:00,0 days 00:14:00
2020-04-23 17:21:07,Strength Training,2020-04-23 17:21:07,False,Strength,0,101,0:32:44,91,134,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,44,4,1:8:44,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-23 12:07:33,Running,2020-04-23 12:07:33,False,Longview Running,3,331,0:32:09,164,188,166,176,10:42,9:31,108,269,0.91,0,0,0,0,0,0,0,0,0,0,1:8:09,0:00,0,0:00,No,00:01.45,4,0,10,garmin,0,0 days 00:10:42,0 days 00:10:42
2020-04-22 17:57:41,Walking,2020-04-22 17:57:41,False,Longview Walking,1.29,132,0:22:06,108,153,99,242,17:12,10:46,36,36,0.95,0,0,0,0,0,0,0,0,0,0,22:06,0:00,0,0:00,No,04:08.64,2,0,10,garmin,0,0 days 00:17:12,0 days 00:17:12
2020-04-21 17:39:18,Yoga,2020-04-21 17:39:18,False,Yoga,0,88,0:47:27,73,126,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1:23:27,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-21 12:13:29,Walking,2020-04-21 12:13:29,False,Longview Walking,1,99,0:21:27,91,107,99,245,21:25,12:43,36,33,0.76,0,0,0,0,0,0,0,0,0,0,21:27,0:00,0,0:00,No,00:04.45,2,0,10,garmin,0,0 days 00:21:25,0 days 00:21:25
2020-04-20 18:21:40,Strength Training,2020-04-20 18:21:40,False,Strength,0,100,0:22:14,107,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,62,6,22:14,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-20 17:49:21,Running,2020-04-20 17:49:21,False,Longview Running,2,222,0:21:28,163,181,164,172,10:43,9:51,105,289,0.91,0,0,0,0,0,0,0,0,0,0,21:28,0:00,0,0:00,No,00:02.16,3,0,10,garmin,0,0 days 00:10:43,0 days 00:10:43
2020-04-18 12:10:34,Running,2020-04-18 12:10:34,False,Longview Running,3.2,369,0:34:21,171,184,166,172,10:44,9:53,151,407,0.9,0,0,0,0,0,0,0,0,0,0,1:10:21:00.000,0:00,0,0:00,No,02:05.84,4,0,10,garmin,0,0 days 00:10:44,0 days 00:10:44
2020-04-17 12:11:28,Walking,2020-04-17 12:11:28,False,Longview Walking,1.16,63,0:21:29,82,102,98,248,18:27,14:59,49,36,0.89,0,0,0,0,0,0,0,0,0,0,21:29,0:00,0,0:00,No,03:05.77,2,0,10,garmin,0,0 days 00:18:27,0 days 00:18:27
2020-04-16 17:23:09,Strength Training,2020-04-16 17:23:09,False,Strength,0,105,0:27:39,97,133,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,1,1:3:39,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-16 12:03:42,Running,2020-04-16 12:03:42,False,Longview Running,2,221,0:20:05,169,190,169,176,10:01,9:01,82,69,0.95,0,0,0,0,0,0,0,0,0,0,20:05,0:00,0,0:00,No,00:01.14,3,0,10,garmin,0,0 days 00:10:01,0 days 00:10:01
2020-04-15 12:06:31,Walking,2020-04-15 12:06:31,False,Longview Walking,1.27,93,0:24:36,85,107,96,149,19:25,14:36,43,30,0.87,0,0,0,0,0,0,0,0,0,0,1:0:36:00.000,0:00,0,0:00,No,04:42.64,2,0,10,garmin,0,0 days 00:19:25,0 days 00:19:25
2020-04-14 17:35:53,Walking,2020-04-14 17:35:53,False,Longview Walking,1,118,0:23:14,94,116,90,173,23:12,11:33,190,36,0.77,0,0,0,0,0,0,0,0,0,0,23:14,0:00,0,0:00,No,00:02.29,2,0,10,garmin,0,0 days 00:23:12,0 days 00:23:12
2020-04-14 12:06:10,Running,2020-04-14 12:06:10,False,Longview Running,2,201,0:21:24,146,179,167,178,10:41,9:13,72,52,0.9,0,0,0,0,0,0,0,0,0,0,21:24,0:00,0,0:00,No,00:01.84,3,0,10,garmin,0,0 days 00:10:41,0 days 00:10:41
2020-04-13 17:33:41,Strength Training,2020-04-13 17:33:41,False,Strength,0,131,0:39:04,105,160,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,432,30,1:15:04,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-13 12:08:17,Running,2020-04-13 12:08:17,False,Longview Running,3,333,0:32:16,163,180,167,176,10:45,9:35,148,397,0.9,0,0,0,0,0,0,0,0,0,0,1:8:16:00.000,0:00,0,0:00,No,00:01.88,4,0,10,garmin,0,0 days 00:10:45,0 days 00:10:45
2020-04-12 17:33:47,Walking,2020-04-12 17:33:47,False,Longview Walking,1,102,0:22:10,107,120,96,133,22:06,16:43,26,43,0.76,0,0,0,0,0,0,0,0,0,0,22:10,0:00,0,0:00,No,00:03.84,2,0,10,garmin,0,0 days 00:22:06,0 days 00:22:06
2020-04-10 11:31:21,Running,2020-04-10 11:31:21,False,Longview Running,3.28,360,0:35:18,163,183,161,180,10:46,9:18,128,371,0.93,0,0,0,0,0,0,0,0,0,0,1:11:18:00.000,0:00,0,0:00,No,02:51.49,4,0,10,garmin,0,0 days 00:10:46,0 days 00:10:46
2020-04-09 17:46:46,Strength Training,2020-04-09 17:46:46,False,Strength,0,153,0:56:56,94,142,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,382,40,2:8:56,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-09 12:10:12,Walking,2020-04-09 12:10:12,False,Longview Walking,1.03,105,0:24:54,87,102,84,131,1:0:05:00.000,15:53,56,43,0.8,0,0,0,0,0,0,0,0,0,0,1:0:54:00.000,0:00,0,0:00,No,00:50.25,2,0,10,garmin,0,0 days 00:00:05,0 days 00:00:05
2020-04-08 17:37:52,Yoga,2020-04-08 17:37:52,False,Yoga,0,60,0:32:25,74,101,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1:8:25,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-08 12:11:48,Walking,2020-04-08 12:11:48,False,Longview Walking,0.99,98,0:21:40,96,114,97,133,21:55,14:54,69,381,0.75,0,0,0,0,0,0,0,0,0,0,21:40,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:21:55,0 days 00:21:55
2020-04-08 06:16:54,Running,2020-04-08 6:16:54,False,Longview Running,2.29,279,0:30:01,158,180,138,228,13:07,10:05,217,525,0.89,0,0,0,0,0,0,0,0,0,0,1:6:01:00.000,0:00,0,0:00,No,04:42.44,3,0,10,garmin,0,0 days 00:13:07,0 days 00:13:07
2020-04-06 18:03:49,Running,2020-04-06 18:03:49,False,Longview Running,3,323,0:32:13,162,183,164,178,10:43,9:06,164,394,0.91,0,0,0,0,0,0,0,0,0,0,1:8:13,0:00,0,0:00,No,00:02.99,4,0,10,garmin,0,0 days 00:10:43,0 days 00:10:43
2020-04-05 11:17:36,Strength Training,2020-04-05 11:17:36,False,Strength,0,185,0:47:39,98,152,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,182,6,1:23:39,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-04-03 12:06:24,Running,2020-04-03 12:06:24,False,Longview Running,1.5,145,0:14:51,148,181,167,179,9:55,8:38,62,43,0.97,0,0,0,0,0,0,0,0,0,0,14:51,0:00,0,0:00,No,04:55.67,2,0,10,garmin,0,0 days 00:09:55,0 days 00:09:55
2020-04-02 12:05:41,Running,2020-04-02 12:05:41,False,Longview Running,2.21,250,0:23:57,163,180,165,173,10:51,9:33,75,351,0.9,0,0,0,0,0,0,0,0,0,0,23:57,0:00,0,0:00,No,02:28.78,3,0,10,garmin,0,0 days 00:10:51,0 days 00:10:51
2020-03-31 18:20:41,Strength Training,2020-03-31 18:20:41,False,Strength,0,253,0:51:58,115,163,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,89,9,2:3:58,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-31 17:58:44,Running,2020-03-31 17:58:44,False,Longview Running,1.5,158,0:16:13,149,180,167,172,10:48,9:41,30,23,0.89,0,0,0,0,0,0,0,0,0,0,16:13,0:00,0,0:00,No,05:12.01,2,0,10,garmin,0,0 days 00:10:48,0 days 00:10:48
2020-03-30 19:40:01,Treadmill Running,2020-03-30 19:40:01,False,Treadmill Running,2.05,187,0:29:53,118,151,136,167,14:35,10:25,0,0,0.84,0,0,0,0,0,0,0,0,0,0,1:5:53:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:14:35,0 days 00:14:35
2020-03-29 10:29:19,Running,2020-03-29 10:29:19,False,Longview Running,6.2,756,1:13:13,164,185,149,184,11:48,9:49,781,919,0.92,0,0,0,0,0,0,0,0,0,0,1:13:13,0:00,0,0:00,No,02:14.41,7,0,10,garmin,0,0 days 00:11:48,0 days 00:11:48
2020-03-27 17:38:02,Strength Training,2020-03-27 17:38:02,False,Strength,0,211,0:56:38,97,147,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,130,9,2:8:38,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-27 12:05:43,Walking,2020-03-27 12:05:43,False,Longview Walking,2,194,0:31:36,108,149,114,249,15:47,10:48,59,75,0.89,0,0,0,0,0,0,0,0,0,0,1:7:36,0:00,0,0:00,No,00:01.20,3,0,10,garmin,0,0 days 00:15:47,0 days 00:15:47
2020-03-26 17:38:43,Running,2020-03-26 17:38:43,False,Longview Running,3,353,0:32:34,168,188,158,248,10:50,9:16,118,276,0.94,0,0,0,0,0,0,0,0,0,0,1:8:34,0:00,0,0:00,No,00:02.03,4,0,10,garmin,0,0 days 00:10:50,0 days 00:10:50
2020-03-24 18:02:19,Strength Training,2020-03-24 18:02:19,False,Strength,0,244,0:52:38,108,183,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,152,9,2:4:38,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-24 17:30:25,Running,2020-03-24 17:30:25,False,Longview Running,1,102,0:10:57,138,164,165,174,10:56,9:53,43,36,0.89,0,0,0,0,0,0,0,0,0,0,10:57,0:00,0,0:00,No,00:01.83,2,0,10,garmin,0,0 days 00:10:56,0 days 00:10:56
2020-03-23 18:02:11,Running,2020-03-23 18:02:11,False,Longview Running,3,335,0:32:42,157,183,166,176,10:53,9:22,112,108,0.89,0,0,0,0,0,0,0,0,0,0,1:8:42,0:00,0,0:00,No,00:02.12,4,0,10,garmin,0,0 days 00:10:53,0 days 00:10:53
2020-03-21 16:08:31,Strength Training,2020-03-21 16:08:31,False,Strength,0,179,0:45:33,99,156,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,111,7,1:21:33,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-21 14:26:36,Walking,2020-03-21 14:26:36,False,Longview Walking,3.95,372,1:17:13,91,129,96,245,19:32,10:27,102,62,0.86,0,0,0,0,0,0,0,0,0,0,1:17:13,0:00,0,0:00,No,17:07.43,4,0,10,garmin,0,0 days 00:19:32,0 days 00:19:32
2020-03-20 18:17:45,Running,2020-03-20 18:17:45,False,Longview Running,3,340,0:32:21,161,177,166,177,10:47,9:33,148,148,0.9,0,0,0,0,0,0,0,0,0,0,1:8:21,0:00,0,0:00,No,00:01.25,4,0,10,garmin,0,0 days 00:10:47,0 days 00:10:47
2020-03-18 17:55:11,Running,2020-03-18 17:55:11,False,Longview Running,1.5,162,0:15:54,155,181,166,173,10:35,9:41,56,59,0.92,0,0,0,0,0,0,0,0,0,0,15:54,0:00,0,0:00,No,05:08.44,2,0,10,garmin,0,0 days 00:10:35,0 days 00:10:35
2020-03-17 19:16:17,Strength Training,2020-03-17 19:16:17,False,Strength,0,214,0:49:13,106,167,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,46,4,2:1:13,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-17 18:46:04,Running,2020-03-17 18:46:04,False,Longview Running,1,85,0:09:40,136,152,170,186,9:38,8:30,30,23,0.98,0,0,0,0,0,0,0,0,0,0,9:40.1,0:00,0,0:00,No,00:02.00,2,0,10,garmin,0,0 days 00:09:38,0 days 00:09:38
2020-03-16 17:21:55,Running,2020-03-16 17:21:55,False,Longview Running,2,206,0:20:49,149,181,167,178,10:23,9:16,75,269,0.93,0,0,0,0,0,0,0,0,0,0,20:49,0:00,0,0:00,No,00:02.33,3,0,10,garmin,0,0 days 00:10:23,0 days 00:10:23
2020-03-14 15:51:58,Treadmill Running,2020-03-14 15:51:58,False,Treadmill Running,3,347,0:31:23,165,184,165,180,10:28,8:41,0,0,0.95,0,0,0,0,0,0,0,0,0,0,1:7:23:00.000,0:00,0,0:00,No,10:42.50,2,0,10,garmin,0,0 days 00:10:28,0 days 00:10:28
2020-03-12 17:30:28,Running,2020-03-12 17:30:28,False,Longview Running,4.71,505,0:59:12,143,179,131,248,12:34,9:09,226,266,0.98,0,0,0,0,0,0,0,0,0,0,2:11:12,0:00,0,0:00,No,08:46.02,5,0,10,garmin,0,0 days 00:12:34,0 days 00:12:34
2020-03-11 17:51:44,Running,2020-03-11 17:51:44,False,Longview Running,1.02,110,0:10:41,160,180,166,177,10:28,9:04,46,43,0.93,0,0,0,0,0,0,0,0,0,0,10:41,0:00,0,0:00,No,00:12.61,2,0,10,garmin,0,0 days 00:10:28,0 days 00:10:28
2020-03-10 17:48:51,Yoga,2020-03-10 17:48:51,False,Yoga,0,175,0:51:47,93,133,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2:3:47:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-09 17:40:35,Running,2020-03-09 17:40:35,False,Longview Running,2.28,259,0:25:01,159,178,164,172,10:58,9:57,98,354,0.89,0,0,0,0,0,0,0,0,0,0,1:1:01,0:00,0,0:00,No,03:03.90,3,0,10,garmin,0,0 days 00:10:58,0 days 00:10:58
2020-03-07 18:02:49,Strength Training,2020-03-07 18:02:49,False,Strength,0,42,0:10:43,98,113,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,41,4,10:43,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-07 17:36:05,Running,2020-03-07 17:36:05,False,Longview Running,2,197,0:19:50,148,183,166,176,9:54,9:01,7,23,0.98,0,0,0,0,0,0,0,0,0,0,19:50,0:00,0,0:00,No,00:01.35,3,0,10,garmin,0,0 days 00:09:54,0 days 00:09:54
2020-03-06 17:38:54,Running,2020-03-06 17:38:54,False,Longview Running,3,327,0:31:52,158,184,166,174,10:37,9:43,112,499,0.91,0,0,0,0,0,0,0,0,0,0,1:7:52,0:00,0,0:00,No,00:01.38,4,0,10,garmin,0,0 days 00:10:37,0 days 00:10:37
2020-03-04 17:32:29,Running,2020-03-04 17:32:29,False,Longview Running,3.01,349,0:32:44,165,183,165,176,10:52,9:49,95,367,0.9,0,0,0,0,0,0,0,0,0,0,1:8:44,0:00,0,0:00,No,00:05.22,4,0,10,garmin,0,0 days 00:10:52,0 days 00:10:52
2020-03-03 06:07:51,Running,2020-03-03 6:07:51,False,Longview Running,1,112,0:11:41,149,177,154,178,11:40,9:39,295,253,0.9,0,0,0,0,0,0,0,0,0,0,11:41,0:00,0,0:00,No,00:01.69,2,0,10,garmin,0,0 days 00:11:40,0 days 00:11:40
2020-03-03 05:05:12,Strength Training,2020-03-03 5:05:12,False,Strength,0,146,0:51:13,87,136,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,99,8,2:3:13,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-03-02 18:12:14,Running,2020-03-02 18:12:14,False,Longview Running,2.02,215,0:21:19,151,184,165,181,10:34,9:09,66,52,0.92,0,0,0,0,0,0,0,0,0,0,21:19,0:00,0,0:00,No,00:09.11,3,0,10,garmin,0,0 days 00:10:34,0 days 00:10:34
2020-02-29 14:52:19,Indoor Running,2020-02-29 14:52:19,False,Indoor Running,1,97,0:10:00,145,157,170,186,9:58,7:29,0,0,0.95,0,0,0,0,0,0,0,0,0,0,10:00,0:00,0,0:00,No,00:01.83,2,0,10,garmin,0,0 days 00:09:58,0 days 00:09:58
2020-02-24 19:31:29,Running,2020-02-24 19:31:29,False,Longview Running,1.25,133,0:12:46,155,180,166,179,10:11,8:49,26,72,0.95,0,0,0,0,0,0,0,0,0,0,12:46,0:00,0,0:00,No,02:31.04,2,0,10,garmin,0,0 days 00:10:11,0 days 00:10:11
2020-02-24 19:04:59,Running,2020-02-24 19:04:59,False,Longview Running,1.77,202,0:19:21,160,174,163,172,10:56,9:41,36,52,0.9,0,0,0,0,0,0,0,0,0,0,19:21,0:00,0,0:00,No,08:23.20,2,0,10,garmin,0,0 days 00:10:56,0 days 00:10:56
2020-02-22 13:13:23,Running,2020-02-22 13:13:23,False,Longview Running,2.01,220,0:20:17,165,179,168,176,10:07,8:49,108,285,0.95,0,0,0,0,0,0,0,0,0,0,20:17,0:00,0,0:00,No,00:02.54,3,0,10,garmin,0,0 days 00:10:07,0 days 00:10:07
2020-02-20 17:51:25,Running,2020-02-20 17:51:25,False,Longview - 8 repeats,2.95,304,0:34:41,148,182,137,190,11:45,7:54,105,102,1.01,0,0,0,0,0,0,0,0,0,0,1:10:41,0:00,0,0:00,No,00:09.76,18,0,10,garmin,0,0 days 00:11:45,0 days 00:11:45
2020-02-18 05:03:56,Strength Training,2020-02-18 5:03:56,False,Strength,0,171,0:53:29,90,136,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,18,1,2:5:29:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2020-02-17 18:06:46,Running,2020-02-17 18:06:46,False,Longview Running,1.93,212,0:22:58,151,184,145,239,11:54,8:38,203,240,0.94,0,0,0,0,0,0,0,0,0,0,22:58,0:00,0,0:00,No,00:06.02,13,0,10,garmin,0,0 days 00:11:54,0 days 00:11:54
2020-02-17 17:33:33,Running,2020-02-17 17:33:33,False,Longview Running,1.5,163,0:15:07,163,181,166,182,10:04,9:04,62,62,0.96,0,0,0,0,0,0,0,0,0,0,15:07,0:00,0,0:00,No,05:09.44,2,0,10,garmin,0,0 days 00:10:04,0 days 00:10:04
2020-02-16 15:33:56,Running,2020-02-16 15:33:56,False,Longview Running,1.5,166,0:16:24,155,176,162,172,10:56,9:43,43,49,0.91,0,0,0,0,0,0,0,0,0,0,16:24,0:00,0,0:00,No,05:46.94,2,0,10,garmin,0,0 days 00:10:56,0 days 00:10:56
2020-02-13 18:04:47,Running,2020-02-13 18:04:47,False,Longview Running,3,337,0:32:31,160,177,166,176,10:49,9:49,302,630,0.9,0,0,0,0,0,0,0,0,0,0,1:8:31,0:00,0,0:00,No,00:02.42,4,0,10,garmin,0,0 days 00:10:49,0 days 00:10:49
2020-02-09 08:10:13,Running,2020-02-09 8:10:13,False,New Orleans Running,13.21,"1,595",2:41:45,165,192,146,248,12:15,8:11,"1,631","2,326",0.9,0,0,0,0,0,0,0,0,0,0,2:41:45,0:00,0,0:00,No,02:11.46,14,0,10,garmin,0,0 days 00:12:15,0 days 00:12:15
2020-02-06 17:18:15,Running,2020-02-06 17:18:15,False,Longview Running,2,222,0:21:13,157,175,168,176,10:35,9:39,66,79,0.9,0,0,0,0,0,0,0,0,0,0,21:13,0:00,0,0:00,No,00:02.72,3,0,10,garmin,0,0 days 00:10:35,0 days 00:10:35
2020-02-05 18:19:13,Treadmill Running,2020-02-05 18:19:13,False,Treadmill Running,4,480,0:42:20,169,184,165,172,10:35,9:59,0,0,0.86,0,0,0,0,0,0,0,0,0,0,1:18:20,0:00,0,0:00,No,00:01.19,5,0,10,garmin,0,0 days 00:10:35,0 days 00:10:35
2020-02-01 10:16:32,Running,2020-02-01 10:16:32,False,Longview Running,10,"1,167",1:57:45,165,182,153,237,11:46,4:26,"1,214","1,148",0.89,0,0,0,0,0,0,0,0,0,0,1:57:45,0:00,0,0:00,No,00:02.64,11,0,10,garmin,0,0 days 00:11:46,0 days 00:11:46
2020-01-31 17:40:58,Running,2020-01-31 17:40:58,False,Longview Running,5.65,612,1:00:01,155,174,168,178,10:38,9:35,381,571,0.9,0,0,0,0,0,0,0,0,0,0,1:00:01,0:00,0,0:00,No,06:56.67,6,0,10,garmin,0,0 days 00:10:38,0 days 00:10:38
2020-01-27 18:57:22,Running,2020-01-27 18:57:22,False,Longview Running,1.01,124,0:12:48,152,166,139,178,12:41,8:06,371,151,0.91,0,0,0,0,0,0,0,0,0,0,12:48,0:00,0,0:00,No,00:05.21,2,0,10,garmin,0,0 days 00:12:41,0 days 00:12:41
2020-01-27 17:59:44,Running,2020-01-27 17:59:44,False,Longview Running,5,527,0:52:25,155,171,167,180,10:28,9:09,194,354,0.92,0,0,0,0,0,0,0,0,0,0,2:4:25,0:00,0,0:00,No,00:03.41,6,0,10,garmin,0,0 days 00:10:28,0 days 00:10:28
2020-01-25 07:25:30,Running,2020-01-25 7:25:30,False,Longview Running,10,"1,103",1:52:13,160,179,168,176,11:13,9:41,528,774,0.85,0,0,0,0,0,0,0,0,0,0,1:52:13,0:00,0,0:00,No,00:01.74,11,0,10,garmin,0,0 days 00:11:13,0 days 00:11:13
2020-01-23 17:33:24,Running,2020-01-23 17:33:24,False,Longview Running,6.01,657,1:04:40,158,176,167,188,10:46,8:49,285,410,0.89,0,0,0,0,0,0,0,0,0,0,1:04:40,0:00,0,0:00,No,00:03.87,7,0,10,garmin,0,0 days 00:10:46,0 days 00:10:46
2020-01-20 18:00:03,Running,2020-01-20 18:00:03,False,Longview Running,6.01,639,1:07:33,150,168,165,184,11:15,9:22,279,295,0.87,0,0,0,0,0,0,0,0,0,0,1:07:33,0:00,0,0:00,No,00:03.26,7,0,10,garmin,0,0 days 00:11:15,0 days 00:11:15
2020-01-19 16:00:21,Treadmill Running,2020-01-19 16:00:21,False,Treadmill Running,3,335,0:31:23,164,183,167,174,10:28,10:05,0,0,0.89,0,0,0,0,0,0,0,0,0,0,1:7:23:00.000,0:00,0,0:00,No,00:00.90,4,0,10,garmin,0,0 days 00:10:28,0 days 00:10:28
2020-01-17 18:22:02,Treadmill Running,2020-01-17 18:22:02,False,Treadmill Running,6,720,1:06:16,166,181,164,174,11:03,9:15,0,0,0.98,0,0,0,0,0,0,0,0,0,0,1:06:16,0:00,0,0:00,No,00:01.17,7,0,10,garmin,0,0 days 00:11:03,0 days 00:11:03
2020-01-14 17:49:20,Running,2020-01-14 17:49:20,False,Longview Running,4,431,0:43:20,157,184,165,178,10:49,9:25,315,492,0.9,0,0,0,0,0,0,0,0,0,0,1:19:20,0:00,0,0:00,No,00:01.84,5,0,10,garmin,0,0 days 00:10:49,0 days 00:10:49
2020-01-12 16:36:22,Treadmill Running,2020-01-12 16:36:22,False,Treadmill Running,6,726,1:09:40,163,181,162,172,11:37,20:15,0,0,0.42,0,0,0,0,0,0,0,0,0,0,1:09:40,0:00,0,0:00,No,00:01.30,7,0,10,garmin,0,0 days 00:11:37,0 days 00:11:37
2020-01-09 18:16:57,Treadmill Running,2020-01-09 18:16:57,False,Treadmill Running,1.82,212,0:20:36,158,167,164,168,11:19,11:30,0,0,0.82,0,0,0,0,0,0,0,0,0,0,20:36,0:00,0,0:00,No,09:13.12,2,0,10,garmin,0,0 days 00:11:19,0 days 00:11:19
2020-01-07 17:47:31,Running,2020-01-07 17:47:31,False,Longview Running,6,655,1:05:06,161,189,167,186,10:51,8:54,384,568,0.89,0,0,0,0,0,0,0,0,0,0,1:05:06,0:00,0,0:00,No,00:02.26,7,0,10,garmin,0,0 days 00:10:51,0 days 00:10:51
2020-01-04 13:05:11,Running,2020-01-04 13:05:11,False,Longview Running,9,"1,026",1:43:05,167,186,152,242,11:27,8:49,581,531,0.91,0,0,0,0,0,0,0,0,0,0,1:43:05,0:00,0,0:00,No,00:01.97,10,0,10,garmin,0,0 days 00:11:27,0 days 00:11:27
