Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Run Cadence,Max Run Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Climb Time,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp
Running,2019-06-01 12:53:08,false,"Lafayette Running","7.04","744","00:59:10","141","156","2.5","168","176","8:24","6:52","149","139","1.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","59:10","0:00","0.0","0:00","No","00:20.32","8","0.0"
Running,2019-05-31 09:08:21,false,"Lafayette Running","14.77","1,967","01:56:29","--","--","--","170","187","7:53","5:42","357","354","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:56:29","0:00","0.0","0:00","No","06:33.54","15","0.0"
Running,2019-05-30 18:06:20,false,"Lafayette Running","4.09","549","00:40:23","--","--","--","166","186","9:53","8:00","64","49","0.98","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","40:23","0:00","0.0","0:00","No","00:53.22","5","0.0"
Running,2019-05-29 17:28:34,false,"Lafayette Running","6.20","705","00:51:38","146","160","3.0","166","172","8:19","6:49","151","141","1.16","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","51:38","0:00","0.0","0:00","No","01:42.73","7","0.0"
Running,2019-05-27 07:50:44,false,"Boulder Running","1.03","144","00:09:50.2","147","159","2.0","172","177","9:35","8:13","--","88","0.98","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","9:50.2","0:00","0.0","0:00","No","00:24.18","2","0.0"
Running,2019-05-27 06:55:09,false,"Boulder Running","6.31","665","00:37:40","175","185","4.3","175","190","5:58","5:32","166","87","1.54","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","37:40","0:00","0.0","0:00","No","01:52.58","7","0.0"
Running,2019-05-27 06:36:27,false,"Boulder Running","0.82","101","00:07:58.7","137","154","1.6","167","174","9:43","8:06","--","20","0.99","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","7:58.7","0:00","0.0","0:00","No","00:00.00","1","0.0"
Pool Swimming,2019-05-26 10:14:21,false,"Lap Swimming","1,000","211","00:19:58","--","--","--","--","--","2:00","1:37","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","417","40","21","19:58","0:00","0.0","0:00","No","00:25.75","9","0.0"
Running,2019-05-25 09:31:00,false,"Boulder Running","4.41","429","00:38:59","132","147","2.0","171","179","8:51","7:17","116","113","1.06","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","38:59","0:00","0.0","0:00","No","03:42.59","5","0.0"
Running,2019-05-24 13:13:10,false,"Lafayette Running","15.01","1,777","01:51:22","165","184","5.0","171","188","7:25","5:44","433","430","1.27","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:51:22","0:00","0.0","0:00","No","00:04.60","16","0.0"
Running,2019-05-23 07:12:06,false,"Lafayette Running","5.23","599","00:46:00","143","161","2.7","170","174","8:48","7:28","76","58","1.08","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","46:00","0:00","0.0","0:00","No","02:03.04","6","0.0"
Running,2019-05-22 08:47:51,false,"Lafayette Running","1.28","934","01:03:57","151","180","3.0","165","198","49:57","7:00","2","--","0.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:03:57","0:00","0.0","0:00","No","27:12.30","2","0.0"
Running,2019-05-20 08:27:25,false,"Lafayette - 12 x 1K","11.96","1,284","01:33:51","153","176","3.6","172","194","7:51","5:38","78","89","1.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:33:51","0:00","0.0","0:00","No","01:00.00","28","0.0"
Running,2019-05-19 10:17:52,false,"Lafayette Running","4.63","470","00:39:42","137","166","2.1","168","205","8:35","6:23","69","63","1.12","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","39:42","0:00","0.0","0:00","No","05:35.11","5","0.0"
Running,2019-05-18 09:42:20,false,"Lafayette Running","0.24","469","00:42:51","131","145","1.9","162","180","--","7:08","--","--","0.05","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","42:51","0:00","0.0","0:00","No","00:00.00","1","0.0"
Pool Swimming,2019-05-17 10:02:16,false,"Lap Swimming","1,500","321","00:34:40","--","--","--","--","--","2:19","1:50","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","801","48","23","34:40","0:00","0.0","0:00","No","06:18.29","4","0.0"
Running,2019-05-16 06:02:40,false,"Louisville Running","18.01","2,059","02:18:10","156","181","4.9","172","187","7:40","5:25","536","542","1.22","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:18:10","0:00","0.0","0:00","No","00:06.74","19","0.0"
Running,2019-05-14 07:57:48,false,"Lafayette Running","5.01","593","00:42:16","146","166","3.0","169","177","8:26","6:56","89","96","1.13","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","42:16","0:00","0.0","0:00","No","00:05.19","6","0.0"
Running,2019-05-13 06:18:48,false,"Lafayette - 16x400m","9.97","1,063","01:15:48","154","179","3.8","171","185","7:36","6:01","99","92","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:15:48","0:00","0.0","0:00","No","01:01.44","36","0.0"
Cycling,2019-05-12 16:16:33,false,"Lafayette Cycling","5.44","295","00:41:19","--","--","--","--","--","7.9","15.1","84","77","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","41:19","0:00","0.0","0:00","No","03:26.46","2","0.0"
Running,2019-05-11 09:39:50,false,"Boulder County Running","8.01","884","01:08:56","142","170","2.6","168","174","8:37","7:04","338","338","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:08:56","0:00","0.0","0:00","No","00:02.28","9","0.0"
Running,2019-05-10 07:20:55,false,"Douglas County Running","16.01","1,772","02:11:00","152","179","3.5","170","187","8:11","6:02","52","67","1.16","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:11:00","0:00","0.0","0:00","No","00:03.31","17","0.0"
Running,2019-05-09 11:08:58,false,"Lafayette Running","0.18","48","00:34:02","--","--","--","164","171","--","7:51","--","--","0.05","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","34:02","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-05-08 07:52:35,false,"Lafayette Running","6.16","663","00:48:14","148","180","3.0","172","198","7:49","4:31","91","84","1.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","48:14","0:00","0.0","0:00","No","00:36.31","21","0.0"
Running,2019-05-06 09:39:42,false,"Lafayette - 5 x 1.5 miles","14.00","1,681","01:45:34","160","182","4.5","169","189","7:32","5:56","325","323","1.26","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:45:34","0:00","0.0","0:00","No","03:14.71","19","0.0"
Running,2019-05-03 06:11:20,false,"Tazewell County Running","7.63","749","01:03:34","137","155","2.2","169","178","8:20","7:16","175","183","1.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:03:34","0:00","0.0","0:00","No","04:58.10","8","0.0"
Running,2019-05-02 07:18:31,false,"Lafayette Running","8.37","820","01:09:34","139","156","2.3","170","178","8:19","6:12","156","153","1.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:09:34","0:00","0.0","0:00","No","03:03.17","9","0.0"
Running,2019-05-01 06:29:40,false,"Lafayette Running","10.09","1,074","01:25:35","144","158","2.8","172","207","8:29","6:09","194","180","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:25:35","0:00","0.0","0:00","No","00:46.05","11","0.0"
Running,2019-04-30 11:12:37,false,"Lafayette Running","8.01","746","01:08:21","135","158","2.2","170","181","8:32","7:33","125","122","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:08:21","0:00","0.0","0:00","No","00:02.82","9","0.0"
Running,2019-04-29 10:52:00,false,"Lafayette - Fartlek ladder","9.04","910","01:10:28","146","176","3.2","172","192","7:48","4:58","245","245","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:10:28","0:00","0.0","0:00","No","01:00.00","20","0.0"
Running,2019-04-28 10:18:50,false,"Lafayette Running","7.56","874","01:05:26","144","158","2.9","168","176","8:39","7:46","146","84","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:05:26","0:00","0.0","0:00","No","04:54.33","8","0.0"
Running,2019-04-27 09:11:49,false,"Lafayette Running","8.32","768","01:11:36","136","160","2.2","170","183","8:36","7:46","176","169","1.10","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:11:36","0:00","0.0","0:00","No","02:47.38","9","0.0"
Running,2019-04-26 06:10:53,false,"Lafayette Running","15.01","1,433","02:11:32","141","176","2.8","169","183","8:46","6:52","499","499","1.09","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:11:32","0:00","0.0","0:00","No","00:05.45","16","0.0"
Cycling,2019-04-25 18:23:25,false,"Lafayette Cycling","4.33","195","00:25:35","--","--","--","--","--","10.2","15.7","71","51","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","25:35","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-04-25 11:26:29,false,"Lafayette Running","6.01","647","00:51:04","142","164","2.6","168","177","8:30","7:33","145","145","1.13","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","51:04","0:00","0.0","0:00","No","00:05.74","7","0.0"
Cycling,2019-04-24 16:34:57,false,"Lafayette Cycling","3.25","161","00:33:24","--","--","--","--","--","5.8","15.2","26","26","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","33:24","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-04-24 08:32:06,false,"Lafayette - 8x20sH1E","7.47","827","01:01:23","147","177","3.2","169","201","8:13","4:14","148","131","1.16","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:01:23","0:00","0.0","0:00","No","00:20.00","22","0.0"
Running,2019-04-23 11:05:26,false,"Lafayette Running","5.84","579","00:49:14","138","152","2.3","167","174","8:26","7:06","65","52","1.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","49:14","0:00","0.0","0:00","No","07:17.52","6","0.0"
Running,2019-04-22 11:00:40,false,"Lafayette - Fartlek 1H1E x 15","8.21","1,068","01:04:53","--","--","--","169","190","7:54","5:24","170","167","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:04:53","0:00","0.0","0:00","No","01:00.00","34","0.0"
Running,2019-04-20 14:18:12,false,"Boulder Running","7.29","978","00:59:01","--","--","--","166","174","8:05","7:25","123","121","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","59:01","0:00","0.0","0:00","No","02:27.39","8","0.0"
Running,2019-04-19 14:17:59,false,"Lafayette Running","13.23","1,698","01:53:54","159","181","4.5","167","172","8:36","7:11","343","330","1.12","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:53:54","0:00","0.0","0:00","No","02:01.14","14","0.0"
Running,2019-04-18 18:15:06,false,"Lafayette Running","7.05","685","01:03:25","138","165","2.3","165","172","9:00","6:37","271","268","1.08","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:03:25","0:00","0.0","0:00","No","00:28.79","8","0.0"
Running,2019-04-17 10:12:27,false,"Louisville Running","5.13","561","00:34:29","168","185","3.9","171","186","6:43","5:43","25","172","1.40","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","34:29","0:00","0.0","0:00","No","00:45.62","6","0.0"
Running,2019-04-16 17:24:45,false,"Lafayette Running","5.06","492","00:44:55","135","149","2.2","166","172","8:53","6:54","60","57","1.09","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","44:55","0:00","0.0","0:00","No","00:32.38","6","0.0"
Running,2019-04-15 16:44:47,false,"Lafayette Running","6.75","802","00:59:37","150","170","3.4","166","172","8:50","7:28","371","63","1.10","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","59:37","0:00","0.0","0:00","No","06:48.01","7","0.0"
Running,2019-04-14 07:07:59,false,"Steamboat Springs Running","4.42","897","01:22:46","139","170","2.9","120","177","18:42","1:55","2,075","2,071","0.72","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:22:46","0:00","0.0","0:00","No","01:38.12","5","0.0"
Running,2019-04-12 10:31:41,false,"Lafayette Running","12.49","1,284","01:47:51","143","167","2.8","168","175","8:38","7:27","276","272","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:47:51","0:00","0.0","0:00","No","04:21.57","13","0.0"
Running,2019-04-11 17:29:10,false,"Lafayette Running","7.83","814","01:08:40","141","165","2.6","166","176","8:46","7:12","365","256","1.10","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:08:40","0:00","0.0","0:00","No","07:07.75","8","0.0"
Running,2019-04-10 11:29:02,false,"Lafayette Running","5.52","590","00:47:34","140","150","2.4","170","176","8:37","7:40","99","95","1.10","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","47:34","0:00","0.0","0:00","No","04:28.69","6","0.0"
Running,2019-04-09 11:03:59,false,"Lafayette Running","7.02","785","00:47:14","169","186","4.6","173","241","6:44","5:59","138","116","1.38","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","47:14","0:00","0.0","0:00","No","00:05.30","8","0.0"
Cycling,2019-04-09 10:34:28,false,"Lafayette Cycling","1.31","59","00:06:11.6","--","--","--","--","--","12.7","18.3","--","19","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","6:11.6","0:00","0.0","0:00","No","00:00.00","1","0.0"
Cycling,2019-04-09 08:57:45,false,"Lafayette Cycling","1.73","90","00:08:56.4","--","--","--","--","--","11.6","16.8","36","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","8:56.4","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-04-08 18:37:32,false,"Lafayette Running","6.06","628","00:50:10","145","185","2.7","168","218","8:17","4:59","175","132","1.15","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","50:10","0:00","0.0","0:00","No","00:32.53","7","0.0"
Cycling,2019-04-08 12:11:45,false,"Lafayette Cycling","1.31","75","00:04:54.6","--","--","--","--","--","16.0","22.4","--","18","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","4:54.6","0:00","0.0","0:00","No","00:00.00","1","0.0"
Cycling,2019-04-08 09:06:59,false,"Lafayette Cycling","3.97","222","00:22:47","--","--","--","--","--","10.4","19.3","89","47","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","22:47","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-04-07 08:28:35,false,"Lafayette Running","5.01","520","00:44:10","138","149","2.2","168","172","8:49","7:55","69","66","1.09","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","44:10","0:00","0.0","0:00","No","00:03.96","6","0.0"
Running,2019-04-06 07:01:41,false,"Lafayette Running","15.03","1,576","02:09:52","148","171","3.1","168","223","8:39","7:05","470","467","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:09:52","0:00","0.0","0:00","No","00:14.32","16","0.0"
Cycling,2019-04-05 09:51:52,false,"Lafayette Cycling","3.78","181","00:20:08","--","--","--","--","--","11.3","18.7","55","40","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","20:08","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-04-04 17:41:26,false,"Lafayette Running","7.13","796","01:05:10","143","169","2.5","164","171","9:09","8:11","165","118","1.07","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:05:10","0:00","0.0","0:00","No","01:20.35","8","0.0"
Cycling,2019-04-04 09:03:15,false,"Lafayette Cycling","1.80","76","00:08:33.8","--","--","--","--","--","12.6","17.7","37","19","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","8:33.8","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-04-03 14:19:21,false,"Lafayette Running","5.95","711","00:54:25","144","160","2.9","165","175","9:09","8:00","89","85","1.07","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","54:25","0:00","0.0","0:00","No","08:42.47","6","0.0"
Running,2019-04-03 09:28:54,false,"Lafayette Running","3.34","331","01:15:01","--","--","--","123","245","22:28","4:34","30","26","0.58","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:15:01","0:00","0.0","0:00","No","00:02.09","5","0.0"
Running,2019-04-02 11:16:38,false,"Boulder County Running","5.42","650","00:45:00","145","171","3.4","168","186","8:19","6:10","326","339","1.15","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","45:00","0:00","0.0","0:00","No","03:25.94","6","0.0"
Running,2019-04-01 11:17:54,false,"Lafayette Running","7.01","783","00:59:20","145","165","3.0","167","172","8:28","5:49","244","241","1.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","59:20","0:00","0.0","0:00","No","00:04.97","8","0.0"
Running,2019-03-31 14:12:06,false,"Lafayette Running","4.16","421","00:35:41","137","160","2.2","165","172","8:35","6:59","51","49","1.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","35:41","0:00","0.0","0:00","No","01:27.44","5","0.0"
Running,2019-03-29 08:10:58,false,"Tazewell County Running","11.16","1,095","01:30:02","145","172","3.4","170","179","8:04","6:40","250","249","1.18","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:30:02","0:00","0.0","0:00","No","01:10.46","12","0.0"
Running,2019-03-28 10:03:58,false,"Washington Running","5.14","518","00:44:38","140","161","2.6","167","174","8:41","7:13","114","111","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","44:38","0:00","0.0","0:00","No","01:14.73","6","0.0"
Running,2019-03-27 14:33:47,false,"Tazewell County Running","8.01","1,106","01:18:13","155","174","3.6","164","177","9:46","6:25","376","379","1.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:18:13","0:00","0.0","0:00","No","00:06.75","9","0.0"
Running,2019-03-26 08:15:02,false,"Tazewell County Running","5.84","584","00:50:03","140","170","2.4","168","174","8:34","7:50","118","115","1.12","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","50:03","0:00","0.0","0:00","No","07:03.06","6","0.0"
Running,2019-03-24 10:43:54,false,"Lafayette Running","10.26","1,152","01:30:52","147","163","3.2","167","174","8:51","7:10","180","177","1.09","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:30:52","0:00","0.0","0:00","No","02:19.95","11","0.0"
Running,2019-03-23 15:12:00,false,"Lafayette Running","2.24","212","00:54:19","--","--","--","111","125","24:12","17:44","60","57","0.59","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","54:19","0:00","0.0","0:00","No","09:45.79","3","0.0"
Running,2019-03-22 11:26:53,false,"Lafayette Running","3.43","360","00:31:41","136","152","2.2","167","186","9:15","7:47","67","77","1.04","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","31:41","0:00","0.0","0:00","No","04:01.74","4","0.0"
Running,2019-03-21 19:12:16,false,"Lafayette Running","2.23","292","00:19:49","154","166","2.9","169","175","8:52","7:33","--","82","1.07","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","19:49","0:00","0.0","0:00","No","02:09.85","3","0.0"
Running,2019-03-21 18:33:56,false,"Lafayette Running","4.82","537","00:30:06","181","190","5.0","173","185","6:15","5:19","4","11","1.49","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","30:06","0:00","0.0","0:00","No","04:59.18","5","0.0"
Running,2019-03-21 17:48:56,false,"Lafayette Running","2.36","277","00:21:26","144","171","2.2","166","176","9:06","7:45","74","--","1.06","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","21:26","0:00","0.0","0:00","No","03:22.64","3","0.0"
Cycling,2019-03-21 16:52:13,false,"Lafayette Cycling","1.85","91","00:09:03.6","--","--","--","--","--","12.2","19.3","--","25","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","9:03.6","0:00","0.0","0:00","No","00:00.00","1","0.0"
Cycling,2019-03-21 13:54:19,false,"Lafayette Cycling","1.46","68","00:07:32.9","--","--","--","--","--","11.6","14.1","35","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","7:32.9","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-03-19 09:01:22,false,"Tazewell County - Running","4.56","535","00:37:02","152","177","3.5","167","176","8:07","7:25","93","93","1.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","37:02","0:00","0.0","0:00","No","04:23.26","5","0.0"
Running,2019-03-16 10:50:13,false,"Lafayette - Running","9.21","931","01:22:31","139","158","2.7","167","174","8:57","7:47","157","270","1.08","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:22:31","0:00","0.0","0:00","No","02:11.84","10","0.0"
Running,2019-03-15 11:10:21,false,"Lafayette - Running","4.23","432","00:35:56","139","161","2.6","167","174","8:29","6:24","139","127","1.13","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","35:56","0:00","0.0","0:00","No","02:07.71","5","0.0"
Running,2019-03-14 15:47:15,false,"Lafayette - Running","4.35","444","00:37:16","140","157","2.7","169","176","8:34","7:58","83","79","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","37:16","0:00","0.0","0:00","No","03:02.20","5","0.0"
Running,2019-03-12 10:22:09,false,"Boulder County - Running","6.17","650","00:56:02","139","160","3.0","166","172","9:05","7:40","140","140","1.07","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","56:02","0:00","0.0","0:00","No","01:29.62","7","0.0"
Running,2019-03-11 09:44:35,false,"Lafayette - Running","6.49","691","00:49:46","156","185","4.0","168","207","7:40","5:05","276","268","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","49:46","0:00","0.0","0:00","No","03:33.89","7","0.0"
Running,2019-03-09 10:21:33,false,"Lafayette - Running","8.01","803","01:09:51","141","160","3.2","165","178","8:43","7:12","245","268","1.12","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:09:51","0:00","0.0","0:00","No","00:09.95","9","0.0"
Running,2019-03-08 08:16:23,false,"Lakewood - Running","4.63","508","00:40:54","144","171","3.2","167","176","8:50","8:03","140","130","1.09","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","40:54","0:00","0.0","0:00","No","05:24.82","5","0.0"
Running,2019-03-07 06:35:12,false,"Lafayette - Running","6.55","674","01:00:23","139","161","3.0","167","182","9:13","7:42","259","236","1.04","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:00:23","0:00","0.0","0:00","No","05:24.47","7","0.0"
Running,2019-03-05 11:00:21,false,"Lafayette - Running","5.78","584","00:55:46","135","154","2.5","166","177","9:39","7:10","152","144","1.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","55:46","0:00","0.0","0:00","No","07:57.41","6","0.0"
Running,2019-03-04 16:15:20,false,"Lafayette - Running","5.14","577","00:45:44","146","161","3.2","167","177","8:54","7:20","134","137","1.08","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","45:44","0:00","0.0","0:00","No","01:28.65","6","0.0"
Running,2019-03-02 13:35:48,false,"Lafayette - Running","7.01","652","01:05:34","135","157","2.4","166","174","9:21","7:19","168","163","1.04","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:05:34","0:00","0.0","0:00","No","00:04.54","8","0.0"
Running,2019-02-28 09:29:53,false,"Lafayette - Running","4.12","435","00:37:58","139","158","2.6","165","173","9:13","7:56","144","131","1.06","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","37:58","0:00","0.0","0:00","No","01:15.70","5","0.0"
Running,2019-02-27 10:02:28,false,"Boulder County Running","7.11","889","01:11:10","147","174","3.5","167","187","10:01","6:24","1,638","1,654","0.96","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:11:10","0:00","0.0","0:00","No","08:56.18","8","0.0"
Running,2019-02-26 11:39:09,false,"Lafayette Running","4.37","478","00:38:35","140","153","2.8","164","169","8:50","7:39","93","136","1.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","38:35","0:00","0.0","0:00","No","08:16.28","5","0.0"
Running,2019-02-24 12:23:19,false,"Lafayette Running","6.57","730","01:01:26","141","169","2.8","165","172","9:21","8:02","169","203","1.05","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:01:26","0:00","0.0","0:00","No","08:49.72","7","0.0"
Running,2019-02-23 11:27:00,false,"Lafayette Running","3.35","360","00:29:58","136","148","2.4","167","176","8:57","7:42","104","91","1.07","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","29:58","0:00","0.0","0:00","No","08:23.24","4","0.0"
Running,2019-02-22 10:41:27,false,"Lafayette Running","3.01","395","00:20:48","--","--","--","172","182","6:54","5:51","95","93","1.35","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","20:48","0:00","0.0","0:00","No","06:09.58","4","0.0"
Running,2019-02-21 18:14:47,false,"Lafayette Running","4.14","546","00:36:07","--","--","--","167","176","8:44","7:41","134","130","1.10","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","36:07","0:00","0.0","0:00","No","08:33.32","5","0.0"
Running,2019-02-17 10:29:39,false,"Running","0.29","52","00:20:38","--","--","--","161","169","--","7:56","--","--","0.14","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","20:38","0:00","0.0","0:00","No","00:00.00","1","0.0"
